일자|시간|구분,공급량
2019-01-11 12 A,2583.6298126231086
2019-01-11 13 A,2199.568344045531
2019-01-11 14 A,2252.8040273873607
2019-01-11 15 A,2010.1405823120497
2019-01-11 16 A,1930.3490567745405
2019-01-11 17 A,2091.8051380730426
2019-01-11 18 A,2323.3248771455587
2019-01-11 19 A,2582.132650833502
2019-01-11 20 A,2603.599343926559
2019-01-11 21 A,2629.2425123449534
2019-01-11 22 A,2479.613829030036
2019-01-11 23 A,2368.2991221753527
2019-01-11 24 A,2200.1348316661206
2019-01-12 01 A,2132.766355526697
2019-01-12 02 A,1865.8043705186835
2019-01-12 03 A,1615.491371566218
2019-01-12 04 A,1694.4131844711162
2019-01-12 05 A,1833.7321841180183
2019-01-12 06 A,1933.5438253348946
2019-01-12 07 A,2043.0325628513049
2019-01-12 08 A,2427.378415653911
2019-01-12 09 A,2647.239930299424
2019-01-12 10 A,2711.4900323969687
2019-01-12 11 A,2565.5644059967
2019-01-12 12 A,2311.064534094574
2019-01-12 13 A,2082.6162377580313
2019-01-12 14 A,1992.6359476845466
2019-01-12 15 A,1891.4517807616066
2019-01-12 16 A,1917.1268109258401
2019-01-12 17 A,1859.0410324017591
2019-01-12 18 A,2128.6742282911778
2019-01-12 19 A,2476.093987449316
2019-01-12 20 A,2512.089129777197
2019-01-12 21 A,2412.2114870287473
2019-01-12 22 A,2324.1324247695306
2019-01-12 23 A,2223.0142026419403
2019-01-12 24 A,2041.315755789842
2019-01-13 01 A,1892.5568680947447
2019-01-13 02 A,1618.3528487754481
2019-01-13 03 A,1542.9292860241876
2019-01-13 04 A,1559.1297560132898
2019-01-13 05 A,1649.1196300292522
2019-01-13 06 A,1904.617636573634
2019-01-13 07 A,1847.4630430554
2019-01-13 08 A,2093.68993021266
2019-01-13 09 A,2397.045514838048
2019-01-13 10 A,2610.099890676118
2019-01-13 11 A,2369.033555664589
2019-01-13 12 A,2175.202768170199
2019-01-13 13 A,2046.3828250130816
2019-01-13 14 A,1936.1224039395536
2019-01-13 15 A,1896.0244440588967
2019-01-13 16 A,1912.8575037013181
2019-01-13 17 A,1902.720257152462
2019-01-13 18 A,2208.0691980387605
2019-01-13 19 A,2511.097775384163
2019-01-13 20 A,2394.575339564861
2019-01-13 21 A,2294.624420978571
2019-01-13 22 A,2363.251779380677
2019-01-13 23 A,2233.463502693045
2019-01-13 24 A,2057.888993751518
2019-01-14 01 A,1806.7782971897093
2019-01-14 02 A,1577.297728598857
2019-01-14 03 A,1515.863216637993
2019-01-14 04 A,1550.818468035808
2019-01-14 05 A,1854.643072301257
2019-01-14 06 A,2045.726120974646
2019-01-14 07 A,2356.739756574083
2019-01-14 08 A,2706.5374716786737
2019-01-14 09 A,2807.9129747160773
2019-01-14 10 A,2773.6158859236943
2019-01-14 11 A,2730.755779764686
2019-01-14 12 A,2451.848017805684
2019-01-14 13 A,2293.3740783770354
2019-01-14 14 A,2171.216178165528
2019-01-14 15 A,2026.6826183645524
2019-01-14 16 A,1977.8717869665995
2019-01-14 17 A,1988.420530509334
2019-01-14 18 A,2247.0103734240497
2019-01-14 19 A,2621.459496873286
2019-01-14 20 A,2697.9169992368547
2019-01-14 21 A,2653.9627148209324
2019-01-14 22 A,2611.6372157041174
2019-01-14 23 A,2529.0015717864608
2019-01-14 24 A,2249.684285940609
2019-01-15 01 A,1942.1665166563382
2019-01-15 02 A,1855.4136899700904
2019-01-15 03 A,1728.4517394981083
2019-01-15 04 A,1775.8236536009572
2019-01-15 05 A,1826.2179419795084
2019-01-15 06 A,1987.7516183235011
2019-01-15 07 A,2419.403313018327
2019-01-15 08 A,2906.006716584919
2019-01-15 09 A,3030.231458815762
2019-01-15 10 A,2744.3919722631435
2019-01-15 11 A,2757.2652746578583
2019-01-15 12 A,2613.3080900571936
2019-01-15 13 A,2404.199735116484
2019-01-15 14 A,2254.852760840542
2019-01-15 15 A,2152.388010827321
2019-01-15 16 A,1932.1063142821297
2019-01-15 17 A,2067.0254310333034
2019-01-15 18 A,2334.146126555766
2019-01-15 19 A,2810.3410848953718
2019-01-15 20 A,2726.492770979596
2019-01-15 21 A,2671.8468686565952
2019-01-15 22 A,2586.8951207915575
2019-01-15 23 A,2409.268473523003
2019-01-15 24 A,2247.7753806424003
2019-01-16 01 A,1968.4543781441414
2019-01-16 02 A,1709.7862922850084
2019-01-16 03 A,1586.3369955539135
2019-01-16 04 A,1614.958384122323
2019-01-16 05 A,1800.585085990476
2019-01-16 06 A,1993.039446424098
2019-01-16 07 A,2235.8053566545495
2019-01-16 08 A,2754.5493822568933
2019-01-16 09 A,2911.63905986437
2019-01-16 10 A,2804.9373275290654
2019-01-16 11 A,2786.4845652314375
2019-01-16 12 A,2515.344524143357
2019-01-16 13 A,2386.2000112769924
2019-01-16 14 A,2251.6875219950675
2019-01-16 15 A,2100.293260011031
2019-01-16 16 A,2005.7219665405366
2019-01-16 17 A,2124.9946258384093
2019-01-16 18 A,2329.7365277716776
2019-01-16 19 A,2659.2560844574996
2019-01-16 20 A,2742.827258842199
2019-01-16 21 A,2665.649116667697
2019-01-16 22 A,2577.5426756828965
2019-01-16 23 A,2505.065315544165
2019-01-16 24 A,2344.3004138233696
2019-01-17 01 A,1995.0702982811133
2019-01-17 02 A,1883.2554424728687
2019-01-17 03 A,1790.8340643025283
2019-01-17 04 A,1760.2767076835632
2019-01-17 05 A,1984.0491498284089
2019-01-17 06 A,2151.1904537108157
2019-01-17 07 A,2410.2210390213436
2019-01-17 08 A,2877.2214074797544
2019-01-17 09 A,3022.23024744827
2019-01-17 10 A,2801.4295647846434
2019-01-17 11 A,2786.0393051675915
2019-01-17 12 A,2408.243978987983
2019-01-17 13 A,2213.9063568827455
2019-01-17 14 A,2059.9302876149304
2019-01-17 15 A,1984.6978549487028
2019-01-17 16 A,1939.8766830434513
2019-01-17 17 A,1983.2647230411014
2019-01-17 18 A,2227.7797699021176
2019-01-17 19 A,2588.9032159462313
2019-01-17 20 A,2618.2545935483154
2019-01-17 21 A,2560.051338116847
2019-01-17 22 A,2549.239519304422
2019-01-17 23 A,2381.176923755484
2019-01-17 24 A,2149.9506959409823
2019-01-18 01 A,2042.9290240276193
2019-01-18 02 A,1777.2137854893515
2019-01-18 03 A,1572.676608212155
2019-01-18 04 A,1621.2188270257639
2019-01-18 05 A,1815.2044454554014
2019-01-18 06 A,1962.1585621685801
2019-01-18 07 A,2217.223933863354
2019-01-18 08 A,2749.860718365475
2019-01-18 09 A,2823.1295445215214
2019-01-18 10 A,2909.4057781631423
2019-01-18 11 A,2798.223825887333
2019-01-18 12 A,2583.6298126231086
2019-01-18 13 A,2199.568344045531
2019-01-18 14 A,2252.8040273873607
2019-01-18 15 A,2010.1405823120497
2019-01-18 16 A,1930.3490567745405
2019-01-18 17 A,2091.8051380730426
2019-01-18 18 A,2323.3248771455587
2019-01-18 19 A,2582.132650833502
2019-01-18 20 A,2603.599343926559
2019-01-18 21 A,2629.2425123449534
2019-01-18 22 A,2479.613829030036
2019-01-18 23 A,2368.2991221753527
2019-01-18 24 A,2200.1348316661206
2019-01-19 01 A,2132.766355526697
2019-01-19 02 A,1865.8043705186835
2019-01-19 03 A,1615.491371566218
2019-01-19 04 A,1694.4131844711162
2019-01-19 05 A,1833.7321841180183
2019-01-19 06 A,1933.5438253348946
2019-01-19 07 A,2043.0325628513049
2019-01-19 08 A,2427.378415653911
2019-01-19 09 A,2647.239930299424
2019-01-19 10 A,2711.4900323969687
2019-01-19 11 A,2565.5644059967
2019-01-19 12 A,2311.064534094574
2019-01-19 13 A,2082.6162377580313
2019-01-19 14 A,1992.6359476845466
2019-01-19 15 A,1891.4517807616066
2019-01-19 16 A,1917.1268109258401
2019-01-19 17 A,1859.0410324017591
2019-01-19 18 A,2128.6742282911778
2019-01-19 19 A,2476.093987449316
2019-01-19 20 A,2512.089129777197
2019-01-19 21 A,2412.2114870287473
2019-01-19 22 A,2324.1324247695306
2019-01-19 23 A,2223.0142026419403
2019-01-19 24 A,2041.315755789842
2019-01-20 01 A,1892.5568680947447
2019-01-20 02 A,1618.3528487754481
2019-01-20 03 A,1542.9292860241876
2019-01-20 04 A,1559.1297560132898
2019-01-20 05 A,1649.1196300292522
2019-01-20 06 A,1904.617636573634
2019-01-20 07 A,1847.4630430554
2019-01-20 08 A,2093.68993021266
2019-01-20 09 A,2397.045514838048
2019-01-20 10 A,2610.099890676118
2019-01-20 11 A,2369.033555664589
2019-01-20 12 A,2175.202768170199
2019-01-20 13 A,2046.3828250130816
2019-01-20 14 A,1936.1224039395536
2019-01-20 15 A,1896.0244440588967
2019-01-20 16 A,1912.8575037013181
2019-01-20 17 A,1902.720257152462
2019-01-20 18 A,2208.0691980387605
2019-01-20 19 A,2511.097775384163
2019-01-20 20 A,2394.575339564861
2019-01-20 21 A,2294.624420978571
2019-01-20 22 A,2363.251779380677
2019-01-20 23 A,2233.463502693045
2019-01-20 24 A,2057.888993751518
2019-01-21 01 A,1806.7782971897093
2019-01-21 02 A,1577.297728598857
2019-01-21 03 A,1515.863216637993
2019-01-21 04 A,1550.818468035808
2019-01-21 05 A,1854.643072301257
2019-01-21 06 A,2045.726120974646
2019-01-21 07 A,2356.739756574083
2019-01-21 08 A,2706.5374716786737
2019-01-21 09 A,2807.9129747160773
2019-01-21 10 A,2773.6158859236943
2019-01-21 11 A,2730.755779764686
2019-01-21 12 A,2451.848017805684
2019-01-21 13 A,2293.3740783770354
2019-01-21 14 A,2171.216178165528
2019-01-21 15 A,2026.6826183645524
2019-01-21 16 A,1977.8717869665995
2019-01-21 17 A,1988.420530509334
2019-01-21 18 A,2247.0103734240497
2019-01-21 19 A,2621.459496873286
2019-01-21 20 A,2697.9169992368547
2019-01-21 21 A,2653.9627148209324
2019-01-21 22 A,2611.6372157041174
2019-01-21 23 A,2529.0015717864608
2019-01-21 24 A,2249.684285940609
2019-01-22 01 A,1942.1665166563382
2019-01-22 02 A,1855.4136899700904
2019-01-22 03 A,1728.4517394981083
2019-01-22 04 A,1775.8236536009572
2019-01-22 05 A,1826.2179419795084
2019-01-22 06 A,1987.7516183235011
2019-01-22 07 A,2419.403313018327
2019-01-22 08 A,2906.006716584919
2019-01-22 09 A,3030.231458815762
2019-01-22 10 A,2744.3919722631435
2019-01-22 11 A,2757.2652746578583
2019-01-22 12 A,2613.3080900571936
2019-01-22 13 A,2404.199735116484
2019-01-22 14 A,2254.852760840542
2019-01-22 15 A,2152.388010827321
2019-01-22 16 A,1932.1063142821297
2019-01-22 17 A,2067.0254310333034
2019-01-22 18 A,2334.146126555766
2019-01-22 19 A,2810.3410848953718
2019-01-22 20 A,2726.492770979596
2019-01-22 21 A,2671.8468686565952
2019-01-22 22 A,2586.8951207915575
2019-01-22 23 A,2409.268473523003
2019-01-22 24 A,2247.7753806424003
2019-01-23 01 A,1968.4543781441414
2019-01-23 02 A,1709.7862922850084
2019-01-23 03 A,1586.3369955539135
2019-01-23 04 A,1614.958384122323
2019-01-23 05 A,1800.585085990476
2019-01-23 06 A,1993.039446424098
2019-01-23 07 A,2235.8053566545495
2019-01-23 08 A,2754.5493822568933
2019-01-23 09 A,2911.63905986437
2019-01-23 10 A,2804.9373275290654
2019-01-23 11 A,2786.4845652314375
2019-01-23 12 A,2515.344524143357
2019-01-23 13 A,2386.2000112769924
2019-01-23 14 A,2251.6875219950675
2019-01-23 15 A,2100.293260011031
2019-01-23 16 A,2005.7219665405366
2019-01-23 17 A,2124.9946258384093
2019-01-23 18 A,2329.7365277716776
2019-01-23 19 A,2659.2560844574996
2019-01-23 20 A,2742.827258842199
2019-01-23 21 A,2665.649116667697
2019-01-23 22 A,2577.5426756828965
2019-01-23 23 A,2505.065315544165
2019-01-23 24 A,2344.3004138233696
2019-01-24 01 A,1995.0702982811133
2019-01-24 02 A,1883.2554424728687
2019-01-24 03 A,1790.8340643025283
2019-01-24 04 A,1760.2767076835632
2019-01-24 05 A,1984.0491498284089
2019-01-24 06 A,2151.1904537108157
2019-01-24 07 A,2410.2210390213436
2019-01-24 08 A,2877.2214074797544
2019-01-24 09 A,3022.23024744827
2019-01-24 10 A,2801.4295647846434
2019-01-24 11 A,2786.0393051675915
2019-01-24 12 A,2408.243978987983
2019-01-24 13 A,2213.9063568827455
2019-01-24 14 A,2059.9302876149304
2019-01-24 15 A,1984.6978549487028
2019-01-24 16 A,1939.8766830434513
2019-01-24 17 A,1983.2647230411014
2019-01-24 18 A,2227.7797699021176
2019-01-24 19 A,2588.9032159462313
2019-01-24 20 A,2618.2545935483154
2019-01-24 21 A,2560.051338116847
2019-01-24 22 A,2549.239519304422
2019-01-24 23 A,2381.176923755484
2019-01-24 24 A,2149.9506959409823
2019-01-25 01 A,2042.9290240276193
2019-01-25 02 A,1777.2137854893515
2019-01-25 03 A,1572.676608212155
2019-01-25 04 A,1621.2188270257639
2019-01-25 05 A,1815.2044454554014
2019-01-25 06 A,1962.1585621685801
2019-01-25 07 A,2217.223933863354
2019-01-25 08 A,2749.860718365475
2019-01-25 09 A,2823.1295445215214
2019-01-25 10 A,2909.4057781631423
2019-01-25 11 A,2798.223825887333
2019-01-25 12 A,2583.6298126231086
2019-01-25 13 A,2199.568344045531
2019-01-25 14 A,2252.8040273873607
2019-01-25 15 A,2010.1405823120497
2019-01-25 16 A,1930.3490567745405
2019-01-25 17 A,2091.8051380730426
2019-01-25 18 A,2323.3248771455587
2019-01-25 19 A,2582.132650833502
2019-01-25 20 A,2603.599343926559
2019-01-25 21 A,2629.2425123449534
2019-01-25 22 A,2479.613829030036
2019-01-25 23 A,2368.2991221753527
2019-01-25 24 A,2200.1348316661206
2019-01-26 01 A,2132.766355526697
2019-01-26 02 A,1865.8043705186835
2019-01-26 03 A,1615.491371566218
2019-01-26 04 A,1694.4131844711162
2019-01-26 05 A,1833.7321841180183
2019-01-26 06 A,1933.5438253348946
2019-01-26 07 A,2043.0325628513049
2019-01-26 08 A,2427.378415653911
2019-01-26 09 A,2647.239930299424
2019-01-26 10 A,2711.4900323969687
2019-01-26 11 A,2565.5644059967
2019-01-26 12 A,2311.064534094574
2019-01-26 13 A,2082.6162377580313
2019-01-26 14 A,1992.6359476845466
2019-01-26 15 A,1891.4517807616066
2019-01-26 16 A,1917.1268109258401
2019-01-26 17 A,1859.0410324017591
2019-01-26 18 A,2128.6742282911778
2019-01-26 19 A,2476.093987449316
2019-01-26 20 A,2512.089129777197
2019-01-26 21 A,2412.2114870287473
2019-01-26 22 A,2324.1324247695306
2019-01-26 23 A,2223.0142026419403
2019-01-26 24 A,2041.315755789842
2019-01-27 01 A,1892.5568680947447
2019-01-27 02 A,1618.3528487754481
2019-01-27 03 A,1542.9292860241876
2019-01-27 04 A,1559.1297560132898
2019-01-27 05 A,1649.1196300292522
2019-01-27 06 A,1904.617636573634
2019-01-27 07 A,1847.4630430554
2019-01-27 08 A,2093.68993021266
2019-01-27 09 A,2397.045514838048
2019-01-27 10 A,2610.099890676118
2019-01-27 11 A,2369.033555664589
2019-01-27 12 A,2175.202768170199
2019-01-27 13 A,2046.3828250130816
2019-01-27 14 A,1936.1224039395536
2019-01-27 15 A,1896.0244440588967
2019-01-27 16 A,1912.8575037013181
2019-01-27 17 A,1902.720257152462
2019-01-27 18 A,2208.0691980387605
2019-01-27 19 A,2511.097775384163
2019-01-27 20 A,2394.575339564861
2019-01-27 21 A,2294.624420978571
2019-01-27 22 A,2363.251779380677
2019-01-27 23 A,2233.463502693045
2019-01-27 24 A,2057.888993751518
2019-01-28 01 A,1806.7782971897093
2019-01-28 02 A,1577.297728598857
2019-01-28 03 A,1515.863216637993
2019-01-28 04 A,1550.818468035808
2019-01-28 05 A,1854.643072301257
2019-01-28 06 A,2045.726120974646
2019-01-28 07 A,2356.739756574083
2019-01-28 08 A,2706.5374716786737
2019-01-28 09 A,2807.9129747160773
2019-01-28 10 A,2773.6158859236943
2019-01-28 11 A,2730.755779764686
2019-01-28 12 A,2451.848017805684
2019-01-28 13 A,2293.3740783770354
2019-01-28 14 A,2171.216178165528
2019-01-28 15 A,2026.6826183645524
2019-01-28 16 A,1977.8717869665995
2019-01-28 17 A,1988.420530509334
2019-01-28 18 A,2247.0103734240497
2019-01-28 19 A,2621.459496873286
2019-01-28 20 A,2697.9169992368547
2019-01-28 21 A,2653.9627148209324
2019-01-28 22 A,2611.6372157041174
2019-01-28 23 A,2529.0015717864608
2019-01-28 24 A,2249.684285940609
2019-01-29 01 A,1942.1665166563382
2019-01-29 02 A,1855.4136899700904
2019-01-29 03 A,1728.4517394981083
2019-01-29 04 A,1775.8236536009572
2019-01-29 05 A,1826.2179419795084
2019-01-29 06 A,1987.7516183235011
2019-01-29 07 A,2419.403313018327
2019-01-29 08 A,2906.006716584919
2019-01-29 09 A,3030.231458815762
2019-01-29 10 A,2744.3919722631435
2019-01-29 11 A,2757.2652746578583
2019-01-29 12 A,2613.3080900571936
2019-01-29 13 A,2404.199735116484
2019-01-29 14 A,2254.852760840542
2019-01-29 15 A,2152.388010827321
2019-01-29 16 A,1932.1063142821297
2019-01-29 17 A,2067.0254310333034
2019-01-29 18 A,2334.146126555766
2019-01-29 19 A,2810.3410848953718
2019-01-29 20 A,2726.492770979596
2019-01-29 21 A,2671.8468686565952
2019-01-29 22 A,2586.8951207915575
2019-01-29 23 A,2409.268473523003
2019-01-29 24 A,2247.7753806424003
2019-01-30 01 A,1968.4543781441414
2019-01-30 02 A,1709.7862922850084
2019-01-30 03 A,1586.3369955539135
2019-01-30 04 A,1614.958384122323
2019-01-30 05 A,1800.585085990476
2019-01-30 06 A,1993.039446424098
2019-01-30 07 A,2235.8053566545495
2019-01-30 08 A,2754.5493822568933
2019-01-30 09 A,2911.63905986437
2019-01-30 10 A,2804.9373275290654
2019-01-30 11 A,2786.4845652314375
2019-01-30 12 A,2515.344524143357
2019-01-30 13 A,2386.2000112769924
2019-01-30 14 A,2251.6875219950675
2019-01-30 15 A,2100.293260011031
2019-01-30 16 A,2005.7219665405366
