일자|시간|구분,공급량
2019-01-08 10 A,2910.8939111328127
2019-01-08 11 A,2713.2688110351564
2019-01-08 12 A,2495.92533203125
2019-01-08 13 A,2228.989156494141
2019-01-08 14 A,2161.6273486328123
2019-01-08 15 A,2099.476990966797
2019-01-08 16 A,2049.2655505371094
2019-01-08 17 A,2013.5835791015625
2019-01-08 18 A,2206.283359375
2019-01-08 19 A,2702.3337255859374
2019-01-08 20 A,2736.385930175781
2019-01-08 21 A,2678.5731811523438
2019-01-08 22 A,2448.0011889648435
2019-01-08 23 A,2365.671590576172
2019-01-08 24 A,2427.296806640625
2019-01-09 01 A,1919.4594165039061
2019-01-09 02 A,1611.46693359375
2019-01-09 03 A,1652.6798779296876
2019-01-09 04 A,1693.059666442871
2019-01-09 05 A,1835.2766284179688
2019-01-09 06 A,2019.7621728515626
2019-01-09 07 A,2413.7157885742185
2019-01-09 08 A,2994.028134765625
2019-01-09 09 A,2887.31158203125
2019-01-09 10 A,2819.978037109375
2019-01-09 11 A,2757.7714208984376
2019-01-09 12 A,2738.4140625
2019-01-09 13 A,2453.157204589844
2019-01-09 14 A,2227.8031286621094
2019-01-09 15 A,2135.3853869628906
2019-01-09 16 A,2058.5442626953127
2019-01-09 17 A,2161.8714453125
2019-01-09 18 A,2309.6532458496094
2019-01-09 19 A,2632.323642578125
2019-01-09 20 A,2633.0687646484375
2019-01-09 21 A,2738.019284667969
2019-01-09 22 A,2582.170808105469
2019-01-09 23 A,2650.552080078125
2019-01-09 24 A,2388.1727770996094
2019-01-10 01 A,2150.339130859375
2019-01-10 02 A,1700.3561751302082
2019-01-10 03 A,1744.0599860636391
2019-01-10 04 A,1775.0681698608398
2019-01-10 05 A,1934.750576171875
2019-01-10 06 A,2159.572531738281
2019-01-10 07 A,2522.698015136719
2019-01-10 08 A,2991.091291503906
2019-01-10 09 A,2945.8241357421875
2019-01-10 10 A,2970.6010791015624
2019-01-10 11 A,2815.7398193359377
2019-01-10 12 A,2510.5391235351562
2019-01-10 13 A,2443.3749951171876
2019-01-10 14 A,2310.849587402344
2019-01-10 15 A,2152.360955810547
2019-01-10 16 A,2258.5230004882815
2019-01-10 17 A,2171.1354052734373
2019-01-10 18 A,2331.1479443359376
2019-01-10 19 A,2809.0158154296873
2019-01-10 20 A,2765.1919750976563
2019-01-10 21 A,2735.4037670898438
2019-01-10 22 A,2673.7202758789062
2019-01-10 23 A,2620.5572509765625
2019-01-10 24 A,2349.241806640625
2019-01-11 01 A,2055.297559814453
2019-01-11 02 A,1793.1985559082032
2019-01-11 03 A,1745.7624157714845
2019-01-11 04 A,1805.7702136230469
2019-01-11 05 A,2148.135753173828
2019-01-11 06 A,2412.0736486816404
2019-01-11 07 A,2716.8803588867186
2019-01-11 08 A,3120.1693017578127
2019-01-11 09 A,3277.625205078125
2019-01-11 10 A,2674.439248046875
2019-01-11 11 A,2555.9257934570314
2019-01-11 12 A,2645.46208984375
2019-01-11 13 A,2487.854931640625
2019-01-11 14 A,2316.537900390625
2019-01-11 15 A,2373.1754541015625
2019-01-11 16 A,2168.6606396484376
2019-01-11 17 A,2145.9361596679687
2019-01-11 18 A,2232.8631872558594
2019-01-11 19 A,2642.175078125
2019-01-11 20 A,2750.4748608398436
2019-01-11 21 A,2755.3533056640626
2019-01-11 22 A,2435.8412622070314
2019-01-11 23 A,2566.8930908203124
2019-01-11 24 A,2274.5081103515627
2019-01-12 01 A,2037.9772583007812
2019-01-12 02 A,1672.8029931640624
2019-01-12 03 A,1740.1509851074218
2019-01-12 04 A,1781.6891271972656
2019-01-12 05 A,1896.7732141113281
2019-01-12 06 A,2146.399812011719
2019-01-12 07 A,2104.440321044922
2019-01-12 08 A,2334.4965478515624
2019-01-12 09 A,2527.240224609375
2019-01-12 10 A,2594.884221191406
2019-01-12 11 A,2595.5591064453124
2019-01-12 12 A,2343.1968603515625
2019-01-12 13 A,2308.7298583984375
2019-01-12 14 A,1923.3341235351563
2019-01-12 15 A,1891.0538610839844
2019-01-12 16 A,1922.6634912109375
2019-01-12 17 A,2247.6685424804687
2019-01-12 18 A,2243.428801269531
2019-01-12 19 A,2532.3268237304687
2019-01-12 20 A,2608.3961596679687
2019-01-12 21 A,2488.8233862304687
2019-01-12 22 A,2441.6054052734376
2019-01-12 23 A,2282.4050610351565
2019-01-12 24 A,2168.5934008789063
2019-01-13 01 A,2009.9397875976563
2019-01-13 02 A,1673.019736328125
2019-01-13 03 A,1675.2324560546874
2019-01-13 04 A,1700.238779296875
2019-01-13 05 A,1839.8475341796875
2019-01-13 06 A,2086.4487487792967
2019-01-13 07 A,1975.964091796875
2019-01-13 08 A,2344.0780505371094
2019-01-13 09 A,2452.6964306640625
2019-01-13 10 A,2447.2116821289064
2019-01-13 11 A,2517.34326171875
2019-01-13 12 A,2263.237150878906
2019-01-13 13 A,2178.496541748047
2019-01-13 14 A,1903.2923522949218
2019-01-13 15 A,1851.2350805664062
2019-01-13 16 A,1850.6625146484375
2019-01-13 17 A,2077.0333618164063
2019-01-13 18 A,2208.4976391601563
2019-01-13 19 A,2447.7392004394533
2019-01-13 20 A,2497.3914013671874
2019-01-13 21 A,2494.061474609375
2019-01-13 22 A,2317.2127770996094
2019-01-13 23 A,2177.3280822753904
2019-01-13 24 A,2133.2525891113282
2019-01-14 01 A,1803.2668395996093
2019-01-14 02 A,1614.3639294433594
2019-01-14 03 A,1600.4578973388673
2019-01-14 04 A,1631.7722003173828
2019-01-14 05 A,1930.9495556640625
2019-01-14 06 A,2008.4953930664062
2019-01-14 07 A,2342.7976733398436
2019-01-14 08 A,2985.2266015625
2019-01-14 09 A,3066.456613769531
2019-01-14 10 A,2931.2575537109374
2019-01-14 11 A,2725.253117675781
2019-01-14 12 A,2639.888623046875
2019-01-14 13 A,2382.350723876953
2019-01-14 14 A,2153.745496826172
2019-01-14 15 A,2056.2382800292967
2019-01-14 16 A,2076.312497558594
2019-01-14 17 A,2173.378377685547
2019-01-14 18 A,2430.240672607422
2019-01-14 19 A,2826.6880297851562
2019-01-14 20 A,2809.565314941406
2019-01-14 21 A,2628.8462329101562
2019-01-14 22 A,2599.5337963867187
2019-01-14 23 A,2344.571240234375
2019-01-14 24 A,2159.7363745117186
2019-01-15 01 A,1930.8931970214844
2019-01-15 02 A,1677.4044616699218
2019-01-15 03 A,1500.0052075195313
2019-01-15 04 A,1623.2438562011719
2019-01-15 05 A,1739.0987561035156
2019-01-15 06 A,1804.643572998047
2019-01-15 07 A,2240.308293457031
2019-01-15 08 A,2850.53755859375
2019-01-15 09 A,3031.3406005859374
2019-01-15 10 A,2630.869064941406
2019-01-15 11 A,2735.3393371582033
2019-01-15 12 A,2629.5574731445313
2019-01-15 13 A,2192.4922619628906
2019-01-15 14 A,2196.3759375
2019-01-15 15 A,2121.1345764160155
2019-01-15 16 A,2080.079971923828
2019-01-15 17 A,2124.558125
2019-01-15 18 A,2171.839459228516
2019-01-15 19 A,2474.8004541015625
2019-01-15 20 A,2743.987607421875
2019-01-15 21 A,2872.5676953125
2019-01-15 22 A,2579.4780737304686
2019-01-15 23 A,2625.6364306640626
2019-01-15 24 A,2364.2236767578124
2019-01-16 01 A,2093.7015881347656
2019-01-16 02 A,1689.9207482910156
2019-01-16 03 A,1777.392176513672
2019-01-16 04 A,1592.3461889648438
2019-01-16 05 A,1742.66810546875
2019-01-16 06 A,1881.5341467285157
2019-01-16 07 A,2225.5471826171874
2019-01-16 08 A,2799.0713330078124
2019-01-16 09 A,2889.8458618164063
2019-01-16 10 A,2610.05392578125
2019-01-16 11 A,2579.958599853516
2019-01-16 12 A,2472.7302661132812
2019-01-16 13 A,2131.9747204589844
2019-01-16 14 A,2080.167478027344
2019-01-16 15 A,1872.01634765625
2019-01-16 16 A,1844.4649426269532
2019-01-16 17 A,1904.1782434082031
2019-01-16 18 A,1952.2777209472656
2019-01-16 19 A,2353.6391271972657
2019-01-16 20 A,2350.741005859375
2019-01-16 21 A,2539.8580908203126
2019-01-16 22 A,2446.024610595703
2019-01-16 23 A,2361.117052001953
2019-01-16 24 A,2191.667581787109
2019-01-17 01 A,2127.8707946777345
2019-01-17 02 A,1830.62083984375
2019-01-17 03 A,1773.4756506347655
2019-01-17 04 A,1777.9559936523438
2019-01-17 05 A,1907.9622595214844
2019-01-17 06 A,1933.0199743652345
2019-01-17 07 A,2291.1081201171874
2019-01-17 08 A,2682.0335522460937
2019-01-17 09 A,2802.0771484375
2019-01-17 10 A,2518.8541284179687
2019-01-17 11 A,2731.0425073242186
2019-01-17 12 A,2542.6101684570312
2019-01-17 13 A,2215.7680712890624
2019-01-17 14 A,2080.350989990234
2019-01-17 15 A,1905.1516821289063
2019-01-17 16 A,1890.0526379394532
2019-01-17 17 A,2029.0544226074219
2019-01-17 18 A,2174.674061279297
2019-01-17 19 A,2489.2915112304686
2019-01-17 20 A,2542.6360864257813
2019-01-17 21 A,2592.547458496094
2019-01-17 22 A,2635.2252282714844
2019-01-17 23 A,2489.856563720703
2019-01-17 24 A,2322.5622180175783
2019-01-18 01 A,1918.247586669922
2019-01-18 02 A,1693.9957849121095
2019-01-18 03 A,1543.3718957519532
2019-01-18 04 A,1596.3392639160156
2019-01-18 05 A,1728.1160925292968
2019-01-18 06 A,1960.2332861328125
2019-01-18 07 A,2149.383172607422
2019-01-18 08 A,2619.0770971679685
2019-01-18 09 A,2741.7098193359375
2019-01-18 10 A,2819.1754602050783
2019-01-18 11 A,2604.3155151367187
2019-01-18 12 A,2499.73994140625
2019-01-18 13 A,2392.7675146484376
2019-01-18 14 A,2158.5954016113283
2019-01-18 15 A,2061.5166149902343
2019-01-18 16 A,2022.746348876953
2019-01-18 17 A,2141.649288330078
2019-01-18 18 A,2277.2346826171874
2019-01-18 19 A,2857.9402587890627
2019-01-18 20 A,2876.355927734375
2019-01-18 21 A,2803.2934497070314
2019-01-18 22 A,2717.636828613281
2019-01-18 23 A,2452.016076660156
2019-01-18 24 A,2311.1767028808595
2019-01-19 01 A,1951.9792211914062
2019-01-19 02 A,1719.2493579101563
2019-01-19 03 A,1597.4021789550782
2019-01-19 04 A,1609.8945642089843
2019-01-19 05 A,1806.908145751953
2019-01-19 06 A,2005.0925244140626
2019-01-19 07 A,2037.8727770996093
2019-01-19 08 A,2236.3590087890625
2019-01-19 09 A,2563.1404187011717
2019-01-19 10 A,2512.3398681640624
2019-01-19 11 A,2426.5432482910155
2019-01-19 12 A,2379.195850830078
2019-01-19 13 A,2121.5608361816408
2019-01-19 14 A,1865.1942431640625
2019-01-19 15 A,1820.7210363769532
2019-01-19 16 A,1815.213446044922
2019-01-19 17 A,1896.070274658203
2019-01-19 18 A,2159.1270727539063
2019-01-19 19 A,2411.900513916016
2019-01-19 20 A,2423.9327172851563
2019-01-19 21 A,2371.8212536621095
2019-01-19 22 A,2249.05044921875
2019-01-19 23 A,2129.518310546875
2019-01-19 24 A,2017.8110021972657
2019-01-20 01 A,1829.1958032226562
2019-01-20 02 A,1713.1401611328124
2019-01-20 03 A,1529.118436279297
2019-01-20 04 A,1593.3623071289062
2019-01-20 05 A,1860.1920397949218
2019-01-20 06 A,1924.5568029785156
2019-01-20 07 A,1909.2365417480469
2019-01-20 08 A,2115.303780517578
2019-01-20 09 A,2364.4519873046875
2019-01-20 10 A,2561.1884375
2019-01-20 11 A,2388.5979077148436
2019-01-20 12 A,2279.58375
2019-01-20 13 A,2102.944161376953
2019-01-20 14 A,1860.540272216797
2019-01-20 15 A,1797.6185339355468
2019-01-20 16 A,1790.2118737792969
2019-01-20 17 A,1864.4241381835936
2019-01-20 18 A,2076.2911083984377
2019-01-20 19 A,2539.8762841796874
2019-01-20 20 A,2502.168465576172
2019-01-20 21 A,2417.650606689453
2019-01-20 22 A,2220.5812048339844
2019-01-20 23 A,2151.7176318359375
2019-01-20 24 A,2157.781003417969
2019-01-21 01 A,1782.3623498535155
2019-01-21 02 A,1626.6891662597657
2019-01-21 03 A,1576.3457305908203
2019-01-21 04 A,1676.5914611816406
2019-01-21 05 A,1825.5103051757812
2019-01-21 06 A,2013.5521276855468
2019-01-21 07 A,2289.025314941406
2019-01-21 08 A,2936.71115234375
2019-01-21 09 A,3166.389309082031
2019-01-21 10 A,2877.082294921875
2019-01-21 11 A,2577.2687573242188
2019-01-21 12 A,2613.607795410156
2019-01-21 13 A,2506.7361669921875
2019-01-21 14 A,2138.195516357422
2019-01-21 15 A,1976.2029431152343
2019-01-21 16 A,1940.5103942871094
2019-01-21 17 A,2007.9885913085936
2019-01-21 18 A,2418.7456909179687
2019-01-21 19 A,2725.262802734375
2019-01-21 20 A,2774.9543798828126
2019-01-21 21 A,2644.5054711914063
2019-01-21 22 A,2557.6992626953124
2019-01-21 23 A,2491.9581787109373
2019-01-21 24 A,2128.1359814453126
2019-01-22 01 A,1902.371085205078
2019-01-22 02 A,1771.433302001953
2019-01-22 03 A,1594.3493017578126
2019-01-22 04 A,1629.8330322265624
2019-01-22 05 A,1768.7678723144531
2019-01-22 06 A,1879.4682202148438
2019-01-22 07 A,2339.0159887695313
2019-01-22 08 A,2888.68966796875
2019-01-22 09 A,3033.2352075195313
2019-01-22 10 A,2713.3220166015626
2019-01-22 11 A,2790.3103295898436
2019-01-22 12 A,2578.1157165527343
2019-01-22 13 A,2212.571278076172
2019-01-22 14 A,2089.8146032714844
2019-01-22 15 A,2017.4729516601562
2019-01-22 16 A,1991.918076171875
2019-01-22 17 A,1998.873038330078
2019-01-22 18 A,2242.4128076171874
2019-01-22 19 A,2788.704296875
2019-01-22 20 A,2894.186857910156
2019-01-22 21 A,2671.5403491210936
2019-01-22 22 A,2570.639287109375
2019-01-22 23 A,2478.7777709960938
2019-01-22 24 A,2397.5777758789063
2019-01-23 01 A,2231.066759033203
2019-01-23 02 A,1887.5761474609376
2019-01-23 03 A,1744.2563415527343
2019-01-23 04 A,1803.5263159179688
2019-01-23 05 A,2025.705762939453
2019-01-23 06 A,2333.6281811523436
2019-01-23 07 A,2629.1393774414064
2019-01-23 08 A,3036.225808105469
2019-01-23 09 A,3204.9083544921873
2019-01-23 10 A,3044.3991088867188
2019-01-23 11 A,2980.072880859375
2019-01-23 12 A,2781.224797363281
2019-01-23 13 A,2588.3328076171874
2019-01-23 14 A,2496.1648608398436
2019-01-23 15 A,2451.508291015625
2019-01-23 16 A,2453.5996948242187
2019-01-23 17 A,2430.3082885742188
2019-01-23 18 A,2499.838050537109
2019-01-23 19 A,2863.8369482421876
2019-01-23 20 A,2754.0945947265627
2019-01-23 21 A,2862.463642578125
2019-01-23 22 A,2780.4313500976564
2019-01-23 23 A,2632.8272216796877
2019-01-23 24 A,2401.21470703125
2019-01-24 01 A,2210.9478393554687
2019-01-24 02 A,1829.5116125488282
2019-01-24 03 A,1831.4512561035156
2019-01-24 04 A,1877.375750732422
2019-01-24 05 A,2163.0485974121093
2019-01-24 06 A,2237.2596875
2019-01-24 07 A,2694.347064208984
2019-01-24 08 A,3129.551015625
2019-01-24 09 A,3222.315341796875
2019-01-24 10 A,3070.934443359375
2019-01-24 11 A,2952.65708984375
2019-01-24 12 A,2641.906689453125
2019-01-24 13 A,2691.2949072265624
2019-01-24 14 A,2488.0781689453124
2019-01-24 15 A,2363.6871643066406
2019-01-24 16 A,2335.2411450195314
2019-01-24 17 A,2333.218211669922
2019-01-24 18 A,2485.3528833007813
2019-01-24 19 A,2773.2414892578126
2019-01-24 20 A,2822.728408203125
2019-01-24 21 A,2874.656457519531
2019-01-24 22 A,2827.693850097656
2019-01-24 23 A,2610.1225537109376
2019-01-24 24 A,2402.4588525390627
2019-01-25 01 A,2425.7828466796873
2019-01-25 02 A,1787.8164318847657
2019-01-25 03 A,1828.7220373535156
2019-01-25 04 A,1868.6546020507812
2019-01-25 05 A,2234.681638183594
2019-01-25 06 A,2260.8279162597655
2019-01-25 07 A,2714.0766137695314
2019-01-25 08 A,3172.528996582031
2019-01-25 09 A,3243.86849609375
2019-01-25 10 A,2994.2039697265627
2019-01-25 11 A,2551.4694189453126
2019-01-25 12 A,2557.8511743164063
2019-01-25 13 A,2495.69068359375
2019-01-25 14 A,2427.8554443359376
2019-01-25 15 A,2334.1118688964843
2019-01-25 16 A,2261.6232775878907
2019-01-25 17 A,2372.6186389160157
2019-01-25 18 A,2363.388029785156
2019-01-25 19 A,2775.8756298828125
2019-01-25 20 A,2737.8436889648438
2019-01-25 21 A,2842.035212402344
2019-01-25 22 A,2771.2927563476565
2019-01-25 23 A,2628.1015209960938
2019-01-25 24 A,2303.7337622070313
2019-01-26 01 A,1972.445557861328
2019-01-26 02 A,1767.0186853027344
2019-01-26 03 A,1813.3398767089843
2019-01-26 04 A,1757.8509252929687
2019-01-26 05 A,2032.892979736328
2019-01-26 06 A,2079.2488928222656
2019-01-26 07 A,2094.8331701660154
2019-01-26 08 A,2292.013875732422
2019-01-26 09 A,2542.5770629882813
2019-01-26 10 A,2652.7488330078127
2019-01-26 11 A,2624.487734375
2019-01-26 12 A,2531.5789306640627
2019-01-26 13 A,2279.6567065429685
2019-01-26 14 A,1922.6877478027343
2019-01-26 15 A,1879.736318359375
2019-01-26 16 A,1861.5617065429688
2019-01-26 17 A,2083.728928222656
2019-01-26 18 A,2296.2771240234374
2019-01-26 19 A,2517.825104980469
2019-01-26 20 A,2596.51939453125
2019-01-26 21 A,2605.622724609375
2019-01-26 22 A,2677.7958740234376
2019-01-26 23 A,2469.7458178710935
2019-01-26 24 A,2177.2002978515625
2019-01-27 01 A,1985.7241870117186
2019-01-27 02 A,1746.2525476074218
2019-01-27 03 A,1712.8893542480469
2019-01-27 04 A,1805.484873046875
2019-01-27 05 A,2049.726015625
2019-01-27 06 A,2165.1129602050783
2019-01-27 07 A,2075.5608642578127
2019-01-27 08 A,2254.1028442382812
2019-01-27 09 A,2435.2769165039062
2019-01-27 10 A,2502.3656982421876
2019-01-27 11 A,2471.878645019531
2019-01-27 12 A,2473.4663696289062
2019-01-27 13 A,2232.199622802734
2019-01-27 14 A,2043.501708984375
2019-01-27 15 A,1873.215662841797
2019-01-27 16 A,1868.29904296875
2019-01-27 17 A,2205.6355432128908
2019-01-27 18 A,2232.033868408203
2019-01-27 19 A,2509.804326171875
2019-01-27 20 A,2537.926923828125
2019-01-27 21 A,2591.108771972656
2019-01-27 22 A,2612.7014013671874
2019-01-27 23 A,2450.2835693359375
2019-01-27 24 A,2249.783603515625
2019-01-28 01 A,1908.4481701660156
2019-01-28 02 A,1661.921942138672
2019-01-28 03 A,1596.801374633789
2019-01-28 04 A,1611.68650390625
2019-01-28 05 A,1907.7397900390624
2019-01-28 06 A,2007.5378076171876
2019-01-28 07 A,2401.4496484375
2019-01-28 08 A,2983.1338403320315
2019-01-28 09 A,3078.078537597656
2019-01-28 10 A,2842.1400708007814
2019-01-28 11 A,2661.1551928710937
2019-01-28 12 A,2608.8598291015624
2019-01-28 13 A,2490.595262451172
2019-01-28 14 A,2131.1350451660155
2019-01-28 15 A,2029.955489501953
2019-01-28 16 A,1980.8881298828126
2019-01-28 17 A,1975.8149841308593
2019-01-28 18 A,2226.5032958984375
2019-01-28 19 A,2704.4515185546875
2019-01-28 20 A,2727.786301269531
2019-01-28 21 A,2618.360263671875
2019-01-28 22 A,2514.6821337890624
2019-01-28 23 A,2335.5759619140626
2019-01-28 24 A,2232.3428735351563
2019-01-29 01 A,1907.2105883789063
2019-01-29 02 A,1723.4674926757812
2019-01-29 03 A,1586.523927001953
2019-01-29 04 A,1629.5655920410156
2019-01-29 05 A,1775.4418725585938
2019-01-29 06 A,1844.9150756835938
2019-01-29 07 A,2245.4457434082033
2019-01-29 08 A,2889.81052734375
2019-01-29 09 A,2935.745871582031
2019-01-29 10 A,2590.2707177734374
2019-01-29 11 A,2696.1619677734375
2019-01-29 12 A,2603.1996459960938
2019-01-29 13 A,2189.2506018066406
2019-01-29 14 A,2103.9635314941406
2019-01-29 15 A,2063.8509240722656
2019-01-29 16 A,1974.5374841308594
2019-01-29 17 A,2098.7867736816406
2019-01-29 18 A,2001.5351171875
2019-01-29 19 A,2413.4653356933595
2019-01-29 20 A,2437.4972204589844
2019-01-29 21 A,2455.9103955078126
2019-01-29 22 A,2478.2284411621094
2019-01-29 23 A,2293.2241271972657
2019-01-29 24 A,2204.6305322265625
2019-01-30 01 A,1787.0313293457032
2019-01-30 02 A,1619.5933850097656
2019-01-30 03 A,1432.1023205566407
2019-01-30 04 A,1505.9763037109376
2019-01-30 05 A,1701.593544921875
2019-01-30 06 A,1757.165604248047
2019-01-30 07 A,2051.3268518066407
2019-01-30 08 A,2601.8650524902346
2019-01-30 09 A,2693.777899169922
2019-01-30 10 A,2643.537462158203
2019-01-30 11 A,2649.9912939453125
2019-01-30 12 A,2430.091530761719
2019-01-30 13 A,2190.564249267578
2019-01-30 14 A,2161.2509423828124
2019-01-30 15 A,2024.4779272460937
2019-01-30 16 A,1950.677421875
