일자|시간|구분,공급량
2019-01-06 12 D,1305.1026089401703
2019-01-06 13 D,1164.2454887595654
2019-01-06 14 D,1100.4891271198035
2019-01-06 15 D,1072.1118513105132
2019-01-06 16 D,1061.0132875035324
2019-01-06 17 D,1112.701887320532
2019-01-06 18 D,1345.6421933357262
2019-01-06 19 D,1533.2517828448827
2019-01-06 20 D,1562.902005298918
2019-01-06 21 D,1545.418560062935
2019-01-06 22 D,1469.1754793186337
2019-01-06 23 D,1377.9836227048982
2019-01-06 24 D,1215.295990622692
2019-01-07 01 D,1113.5151742961568
2019-01-07 02 D,980.715129118263
2019-01-07 03 D,893.9111160161865
2019-01-07 04 D,992.8776164413171
2019-01-07 05 D,1109.2567917191468
2019-01-07 06 D,1148.984495341318
2019-01-07 07 D,1340.6070178741402
2019-01-07 08 D,1567.9589250891927
2019-01-07 09 D,1576.1093233305774
2019-01-07 10 D,1529.509816412305
2019-01-07 11 D,1468.2734474178453
2019-01-07 12 D,1293.1495240327167
2019-01-07 13 D,1159.1305857184861
2019-01-07 14 D,1108.854502351874
2019-01-07 15 D,1051.1687412622146
2019-01-07 16 D,1041.2533935888127
2019-01-07 17 D,1107.1219934771314
2019-01-07 18 D,1327.2321953633545
2019-01-07 19 D,1541.9441931698684
2019-01-07 20 D,1582.466201232406
2019-01-07 21 D,1579.3168994686243
2019-01-07 22 D,1513.0799115305067
2019-01-07 23 D,1419.54579369773
2019-01-07 24 D,1322.3822656858938
2019-01-08 01 D,1107.6637786531605
2019-01-08 02 D,969.3598211899208
2019-01-08 03 D,892.5535464485655
2019-01-08 04 D,989.7745200403683
2019-01-08 05 D,1101.8566093155182
2019-01-08 06 D,1125.1301190864701
2019-01-08 07 D,1278.8875697650842
2019-01-08 08 D,1504.0344580842363
2019-01-08 09 D,1516.2072140824907
2019-01-08 10 D,1478.5732583178267
2019-01-08 11 D,1467.0817049962125
2019-01-08 12 D,1288.341815360219
2019-01-08 13 D,1188.7152024280972
2019-01-08 14 D,1118.4251173482771
2019-01-08 15 D,1089.5524512364132
2019-01-08 16 D,1086.656553429537
2019-01-08 17 D,1137.5470449048828
2019-01-08 18 D,1348.3182183496992
2019-01-08 19 D,1579.2640508656464
2019-01-08 20 D,1682.5415686511858
2019-01-08 21 D,1663.7184362403805
2019-01-08 22 D,1595.6127055711636
2019-01-08 23 D,1436.7196331164926
2019-01-08 24 D,1333.9609593796174
2019-01-09 01 D,1211.5515931916393
2019-01-09 02 D,1027.1133691374146
2019-01-09 03 D,978.3323020128041
2019-01-09 04 D,1060.6118669230225
2019-01-09 05 D,1162.3472426401445
2019-01-09 06 D,1224.8800933524453
2019-01-09 07 D,1409.7253782673686
2019-01-09 08 D,1648.8832272220675
2019-01-09 09 D,1647.5707248816948
2019-01-09 10 D,1554.7585190319392
2019-01-09 11 D,1535.413617541923
2019-01-09 12 D,1360.0552148714132
2019-01-09 13 D,1226.3083731230208
2019-01-09 14 D,1146.4701770388074
2019-01-09 15 D,1119.5591815145083
2019-01-09 16 D,1113.8311646325383
2019-01-09 17 D,1197.1649888110912
2019-01-09 18 D,1429.9367217441977
2019-01-09 19 D,1639.4585070477692
2019-01-09 20 D,1700.198349797234
2019-01-09 21 D,1676.7039746229466
2019-01-09 22 D,1608.3816794178142
2019-01-09 23 D,1490.4701557773083
2019-01-09 24 D,1392.807876947295
2019-01-10 01 D,1157.8632082649033
2019-01-10 02 D,1020.5971968467384
2019-01-10 03 D,947.0600728536613
2019-01-10 04 D,1041.0104111896076
2019-01-10 05 D,1161.2764444591976
2019-01-10 06 D,1194.2123218607185
2019-01-10 07 D,1384.4017950951238
2019-01-10 08 D,1625.5615135475364
2019-01-10 09 D,1619.3421097124142
2019-01-10 10 D,1554.189731670328
2019-01-10 11 D,1539.2081076255215
2019-01-10 12 D,1375.267080467106
2019-01-10 13 D,1247.1965732112708
2019-01-10 14 D,1130.640681113733
2019-01-10 15 D,1104.1605676060394
2019-01-10 16 D,1118.0922987844729
2019-01-10 17 D,1221.369414637373
2019-01-10 18 D,1449.7772677050875
2019-01-10 19 D,1659.9009513376536
2019-01-10 20 D,1707.3395415372224
2019-01-10 21 D,1686.7423959986772
2019-01-10 22 D,1613.5082636713619
2019-01-10 23 D,1500.8088705579494
2019-01-10 24 D,1393.849533456536
2019-01-11 01 D,1197.3239446579955
2019-01-11 02 D,1044.5890464677213
2019-01-11 03 D,1006.7483113220935
2019-01-11 04 D,1097.0249603460259
2019-01-11 05 D,1237.2220824304604
2019-01-11 06 D,1295.6964284349397
2019-01-11 07 D,1467.475007017182
2019-01-11 08 D,1683.4414204134032
2019-01-11 09 D,1677.176212739521
2019-01-11 10 D,1618.2477644616542
2019-01-11 11 D,1583.0010511981654
2019-01-11 12 D,1418.6109316672203
2019-01-11 13 D,1286.826680344805
2019-01-11 14 D,1204.0262606902327
2019-01-11 15 D,1182.0048002093822
2019-01-11 16 D,1185.883771772329
2019-01-11 17 D,1249.7335285734648
2019-01-11 18 D,1449.3215697619
2019-01-11 19 D,1661.9587455382025
2019-01-11 20 D,1703.9139016181416
2019-01-11 21 D,1669.255505575389
2019-01-11 22 D,1604.8513534744548
2019-01-11 23 D,1471.0572887652102
2019-01-11 24 D,1378.2470218586564
2019-01-12 01 D,1246.0138455420015
2019-01-12 02 D,1098.9012701925594
2019-01-12 03 D,1029.3345000407091
2019-01-12 04 D,1102.595536680385
2019-01-12 05 D,1208.0946474175246
2019-01-12 06 D,1233.1657761455717
2019-01-12 07 D,1298.852924153323
2019-01-12 08 D,1525.6131684177353
2019-01-12 09 D,1611.1041569663348
2019-01-12 10 D,1600.8590108254516
2019-01-12 11 D,1627.1795394535081
2019-01-12 12 D,1461.724029709163
2019-01-12 13 D,1313.6180718251085
2019-01-12 14 D,1230.8709705232297
2019-01-12 15 D,1204.7195087536497
2019-01-12 16 D,1173.698730688971
2019-01-12 17 D,1279.1159962655515
2019-01-12 18 D,1484.1110932935483
2019-01-12 19 D,1646.3102846350835
2019-01-12 20 D,1662.8455743958261
2019-01-12 21 D,1595.9081880765148
2019-01-12 22 D,1511.5550121264134
2019-01-12 23 D,1413.2239731193445
2019-01-12 24 D,1322.0507394943838
2019-01-13 01 D,1171.8832248661379
2019-01-13 02 D,1044.9868541684375
2019-01-13 03 D,993.7562017215098
2019-01-13 04 D,1095.6058032699918
2019-01-13 05 D,1231.623602962154
2019-01-13 06 D,1249.2746873143774
2019-01-13 07 D,1292.814233105153
2019-01-13 08 D,1507.5302731024917
2019-01-13 09 D,1529.3841212868087
2019-01-13 10 D,1519.844151468312
2019-01-13 11 D,1508.1833769932518
2019-01-13 12 D,1370.3437768393828
2019-01-13 13 D,1246.2176492501035
2019-01-13 14 D,1175.4433398983513
2019-01-13 15 D,1162.2208791637404
2019-01-13 16 D,1143.8175186521546
2019-01-13 17 D,1220.9848164025566
2019-01-13 18 D,1424.3096649092176
2019-01-13 19 D,1615.7094870281721
2019-01-13 20 D,1644.7731851625276
2019-01-13 21 D,1548.934841387309
2019-01-13 22 D,1468.5667036449665
2019-01-13 23 D,1352.9060101944578
2019-01-13 24 D,1229.6883516666264
2019-01-14 01 D,1088.3942293391249
2019-01-14 02 D,934.0050088646026
2019-01-14 03 D,856.827442298784
2019-01-14 04 D,983.7006484545982
2019-01-14 05 D,1120.6833008242163
2019-01-14 06 D,1162.2081813624154
2019-01-14 07 D,1345.5129576431889
2019-01-14 08 D,1597.961482958112
2019-01-14 09 D,1579.6283609430218
2019-01-14 10 D,1534.8944264640475
2019-01-14 11 D,1523.7852045798554
2019-01-14 12 D,1370.2060965896699
2019-01-14 13 D,1223.379593985071
2019-01-14 14 D,1148.1294914021014
2019-01-14 15 D,1119.408533665344
2019-01-14 16 D,1110.2442914590406
2019-01-14 17 D,1178.4749883393424
2019-01-14 18 D,1417.996076767416
2019-01-14 19 D,1643.9607079487994
2019-01-14 20 D,1679.5973160817566
2019-01-14 21 D,1614.673547276081
2019-01-14 22 D,1579.381301292542
2019-01-14 23 D,1445.1255499506774
2019-01-14 24 D,1285.3093981064976
2019-01-15 01 D,1158.424879598234
2019-01-15 02 D,1003.1352126510044
2019-01-15 03 D,922.584116836791
2019-01-15 04 D,1002.5111839186784
2019-01-15 05 D,1104.6747978632877
2019-01-15 06 D,1141.735913090593
2019-01-15 07 D,1301.6668404494744
2019-01-15 08 D,1526.6960954931037
2019-01-15 09 D,1559.8007483914134
2019-01-15 10 D,1524.3720434996035
2019-01-15 11 D,1495.8368162987
2019-01-15 12 D,1322.8617677592465
2019-01-15 13 D,1197.65643877098
2019-01-15 14 D,1131.2365930286483
2019-01-15 15 D,1108.5207503791135
2019-01-15 16 D,1058.7753309238892
2019-01-15 17 D,1137.5394908524852
2019-01-15 18 D,1329.8353630120832
2019-01-15 19 D,1569.5670096240767
2019-01-15 20 D,1629.621270650639
2019-01-15 21 D,1632.004801146552
2019-01-15 22 D,1585.658150342725
2019-01-15 23 D,1476.6110295291865
2019-01-15 24 D,1385.4166046679002
2019-01-16 01 D,1188.0053467485368
2019-01-16 02 D,1049.5832170382776
2019-01-16 03 D,982.3455877066455
2019-01-16 04 D,1052.5593652025634
2019-01-16 05 D,1153.2079868226906
2019-01-16 06 D,1178.607254041074
2019-01-16 07 D,1339.0654497358764
2019-01-16 08 D,1575.4243605769236
2019-01-16 09 D,1600.4036850937005
2019-01-16 10 D,1526.8695252915634
2019-01-16 11 D,1435.0608177211357
2019-01-16 12 D,1268.261513341659
2019-01-16 13 D,1136.869133239369
2019-01-16 14 D,1050.9600237367165
2019-01-16 15 D,1024.0374413916638
2019-01-16 16 D,1004.1642371423297
2019-01-16 17 D,1061.7729121902
2019-01-16 18 D,1268.4372201278309
2019-01-16 19 D,1489.526827246754
2019-01-16 20 D,1576.513572331015
2019-01-16 21 D,1563.9840629551425
2019-01-16 22 D,1501.869892329944
2019-01-16 23 D,1413.4098086567544
2019-01-16 24 D,1328.2638365751513
2019-01-17 01 D,1131.8001663510067
2019-01-17 02 D,968.1049098940135
2019-01-17 03 D,913.1961362797008
2019-01-17 04 D,989.4369927342968
2019-01-17 05 D,1094.4422490732616
2019-01-17 06 D,1125.8892157065115
2019-01-17 07 D,1294.0208720834482
2019-01-17 08 D,1539.0295990449563
2019-01-17 09 D,1547.4771339188196
2019-01-17 10 D,1481.1849063614395
2019-01-17 11 D,1460.9592516624539
2019-01-17 12 D,1268.768735647449
2019-01-17 13 D,1154.210866117122
2019-01-17 14 D,1065.9859457388764
2019-01-17 15 D,1028.9096772071384
2019-01-17 16 D,1015.3982003247506
2019-01-17 17 D,1103.792028651329
2019-01-17 18 D,1306.1040264119695
2019-01-17 19 D,1536.1379658231854
2019-01-17 20 D,1595.7966976992398
2019-01-17 21 D,1557.6539861994183
2019-01-17 22 D,1542.1441116075057
2019-01-17 23 D,1431.6400330184483
2019-01-17 24 D,1331.1027537498348
2019-01-18 01 D,1167.2083403646484
2019-01-18 02 D,1005.7521614683963
2019-01-18 03 D,931.3405727320649
2019-01-18 04 D,998.709024862231
2019-01-18 05 D,1109.1370673985466
2019-01-18 06 D,1147.3717001509344
2019-01-18 07 D,1317.1674403878696
2019-01-18 08 D,1570.1059645971982
2019-01-18 09 D,1538.0035796536595
2019-01-18 10 D,1553.7691388783264
2019-01-18 11 D,1548.9714216365178
2019-01-18 12 D,1373.3715661346773
2019-01-18 13 D,1200.5633530210298
2019-01-18 14 D,1148.0221015230713
2019-01-18 15 D,1123.1507726116488
2019-01-18 16 D,1110.2542808055346
2019-01-18 17 D,1167.4163155236415
2019-01-18 18 D,1371.331526693909
2019-01-18 19 D,1628.558883440122
2019-01-18 20 D,1666.1584497497433
2019-01-18 21 D,1635.9797707719774
2019-01-18 22 D,1578.1222880747973
2019-01-18 23 D,1445.5119626054702
2019-01-18 24 D,1358.7969308281235
2019-01-19 01 D,1239.2152251907416
2019-01-19 02 D,1083.0767967910188
2019-01-19 03 D,982.530215876384
2019-01-19 04 D,1063.8638949589483
2019-01-19 05 D,1140.2109803156884
2019-01-19 06 D,1159.0670255380642
2019-01-19 07 D,1250.698564395555
2019-01-19 08 D,1458.1075724981279
2019-01-19 09 D,1534.1003503513436
2019-01-19 10 D,1565.6797650899098
2019-01-19 11 D,1564.582202471683
2019-01-19 12 D,1401.7868483145758
2019-01-19 13 D,1248.6605045086408
2019-01-19 14 D,1171.4011306580817
2019-01-19 15 D,1144.7358602823365
2019-01-19 16 D,1133.436537141998
2019-01-19 17 D,1207.7029103908535
2019-01-19 18 D,1424.0873698831301
2019-01-19 19 D,1588.2951082203426
2019-01-19 20 D,1627.1775411327371
2019-01-19 21 D,1526.213291318818
2019-01-19 22 D,1473.0394610898084
2019-01-19 23 D,1389.1518722128621
2019-01-19 24 D,1249.5195122462314
2019-01-20 01 D,1171.2131704879482
2019-01-20 02 D,1025.606140708254
2019-01-20 03 D,925.4739403959973
2019-01-20 04 D,1032.307316937058
2019-01-20 05 D,1120.3509693892283
2019-01-20 06 D,1109.342789193385
2019-01-20 07 D,1151.2906578381514
2019-01-20 08 D,1338.90647318098
2019-01-20 09 D,1458.131550006901
2019-01-20 10 D,1506.3963911186443
2019-01-20 11 D,1504.6422701661327
2019-01-20 12 D,1355.3419076502205
2019-01-20 13 D,1221.0977251306526
2019-01-20 14 D,1146.8396203521115
2019-01-20 15 D,1119.564156418662
2019-01-20 16 D,1109.8000243213746
2019-01-20 17 D,1176.4060290153698
2019-01-20 18 D,1379.7766383052249
2019-01-20 19 D,1587.1895584455733
2019-01-20 20 D,1611.8315668284476
2019-01-20 21 D,1514.5029977111112
2019-01-20 22 D,1472.8373122460312
2019-01-20 23 D,1358.7322538209712
2019-01-20 24 D,1224.0186419382458
2019-01-21 01 D,1093.0819344743236
2019-01-21 02 D,943.6315004955973
2019-01-21 03 D,891.7583808952105
2019-01-21 04 D,997.4434117147416
2019-01-21 05 D,1079.384423953092
2019-01-21 06 D,1163.0889245778756
2019-01-21 07 D,1317.8609416790061
2019-01-21 08 D,1574.578019850876
2019-01-21 09 D,1559.8885832164542
2019-01-21 10 D,1526.5690436907444
2019-01-21 11 D,1495.6281793900034
2019-01-21 12 D,1378.0689721463825
2019-01-21 13 D,1212.189219728077
2019-01-21 14 D,1133.9685158694592
2019-01-21 15 D,1106.061738645239
2019-01-21 16 D,1089.1824970520288
2019-01-21 17 D,1172.6655010177667
2019-01-21 18 D,1398.624429532909
2019-01-21 19 D,1614.667254783085
2019-01-21 20 D,1675.1285984124643
2019-01-21 21 D,1653.0102567472716
2019-01-21 22 D,1593.7401886841783
2019-01-21 23 D,1459.7659467951867
2019-01-21 24 D,1327.0856827456164
2019-01-22 01 D,1150.7184030736614
2019-01-22 02 D,991.4663112601215
2019-01-22 03 D,931.1268432939232
2019-01-22 04 D,1010.0403979324506
2019-01-22 05 D,1104.4763266051893
2019-01-22 06 D,1122.5527138955101
2019-01-22 07 D,1310.1686188202834
2019-01-22 08 D,1511.278344889496
2019-01-22 09 D,1564.7473579132843
2019-01-22 10 D,1511.0608081017308
2019-01-22 11 D,1510.7444710288119
2019-01-22 12 D,1299.1134427185189
2019-01-22 13 D,1132.4445276159286
2019-01-22 14 D,1108.1638768829162
2019-01-22 15 D,1094.7153469344066
2019-01-22 16 D,1078.0304595180846
2019-01-22 17 D,1143.5801331718608
2019-01-22 18 D,1366.6485076749059
2019-01-22 19 D,1597.6890253733227
2019-01-22 20 D,1699.8994570877178
2019-01-22 21 D,1683.086370942535
2019-01-22 22 D,1610.3905887216126
2019-01-22 23 D,1486.8289766322891
2019-01-22 24 D,1375.7689045702316
2019-01-23 01 D,1237.7572875599744
2019-01-23 02 D,1073.0713487903058
2019-01-23 03 D,993.6977204372752
2019-01-23 04 D,1095.3639922345483
2019-01-23 05 D,1202.2977204200888
2019-01-23 06 D,1256.86002978729
2019-01-23 07 D,1433.5247506812848
2019-01-23 08 D,1686.8342477829528
2019-01-23 09 D,1680.8203701476054
2019-01-23 10 D,1622.262461913765
2019-01-23 11 D,1593.4868524906296
2019-01-23 12 D,1430.437327042459
2019-01-23 13 D,1315.2739660579493
2019-01-23 14 D,1261.9916184078618
2019-01-23 15 D,1237.7070798391296
2019-01-23 16 D,1242.6309572143564
2019-01-23 17 D,1304.8997736023075
2019-01-23 18 D,1510.4422699899
2019-01-23 19 D,1738.1814157628994
2019-01-23 20 D,1779.6834019451333
2019-01-23 21 D,1769.698792054017
2019-01-23 22 D,1742.3143871563132
2019-01-23 23 D,1608.4069870549106
2019-01-23 24 D,1479.327249903166
2019-01-24 01 D,1343.2187031707676
2019-01-24 02 D,1130.3930027491
2019-01-24 03 D,1045.8962303395447
2019-01-24 04 D,1150.3220345095983
2019-01-24 05 D,1283.8461048919853
2019-01-24 06 D,1312.5045031449558
2019-01-24 07 D,1483.5529135182019
2019-01-24 08 D,1703.8378243521076
2019-01-24 09 D,1733.9863341722764
2019-01-24 10 D,1618.8971106411045
2019-01-24 11 D,1600.4164931111504
2019-01-24 12 D,1426.1383394140526
2019-01-24 13 D,1288.187069633937
2019-01-24 14 D,1217.3902496306455
2019-01-24 15 D,1187.1597966992251
2019-01-24 16 D,1210.8458560431814
2019-01-24 17 D,1276.7130768055372
2019-01-24 18 D,1510.06147647661
2019-01-24 19 D,1740.7937087648975
2019-01-24 20 D,1789.6166957445237
2019-01-24 21 D,1791.610973344523
2019-01-24 22 D,1755.2010575115894
2019-01-24 23 D,1617.1461566066514
2019-01-24 24 D,1522.6455964648103
2019-01-25 01 D,1365.8922012136588
2019-01-25 02 D,1144.4275303297259
2019-01-25 03 D,1095.60731414219
2019-01-25 04 D,1179.5650291174315
2019-01-25 05 D,1310.9497331503824
2019-01-25 06 D,1336.545541671081
2019-01-25 07 D,1516.0431293333677
2019-01-25 08 D,1745.801688260922
2019-01-25 09 D,1773.727784566104
2019-01-25 10 D,1616.450632716641
2019-01-25 11 D,1604.4852357373898
2019-01-25 12 D,1411.4274489536201
2019-01-25 13 D,1301.799789584405
2019-01-25 14 D,1255.8864610079218
2019-01-25 15 D,1228.6541271874878
2019-01-25 16 D,1235.3840751212883
2019-01-25 17 D,1285.9316815721686
2019-01-25 18 D,1480.7163428558174
2019-01-25 19 D,1674.5413199987056
2019-01-25 20 D,1706.3330453041292
2019-01-25 21 D,1718.140054046081
2019-01-25 22 D,1719.5187385700756
2019-01-25 23 D,1592.0843604759011
2019-01-25 24 D,1450.016593436465
2019-01-26 01 D,1306.4861023991796
2019-01-26 02 D,1166.5745702850127
2019-01-26 03 D,1093.6983797525486
2019-01-26 04 D,1157.665677283993
2019-01-26 05 D,1258.9679416476806
2019-01-26 06 D,1241.8885165120114
2019-01-26 07 D,1309.110302338328
2019-01-26 08 D,1516.8640134506056
2019-01-26 09 D,1639.5377395564296
2019-01-26 10 D,1623.794508048978
2019-01-26 11 D,1625.2012761788283
2019-01-26 12 D,1475.816166330476
2019-01-26 13 D,1318.2859493601313
2019-01-26 14 D,1208.1878034719457
2019-01-26 15 D,1185.722263975179
2019-01-26 16 D,1175.9323343118895
2019-01-26 17 D,1233.4675202201272
2019-01-26 18 D,1489.6627854143217
2019-01-26 19 D,1646.5136838213907
2019-01-26 20 D,1641.8103166926044
2019-01-26 21 D,1590.2185753404367
2019-01-26 22 D,1575.686428405352
2019-01-26 23 D,1464.8408630646227
2019-01-26 24 D,1326.95445272594
2019-01-27 01 D,1214.113142928507
2019-01-27 02 D,1101.7003757374277
2019-01-27 03 D,1019.1786433881653
2019-01-27 04 D,1124.6096307576297
2019-01-27 05 D,1264.4390963828325
2019-01-27 06 D,1256.034403594865
2019-01-27 07 D,1288.8932138985297
2019-01-27 08 D,1440.1576358234165
2019-01-27 09 D,1542.3947149002183
2019-01-27 10 D,1548.1758887853887
2019-01-27 11 D,1527.4658037569357
2019-01-27 12 D,1397.5869505159058
2019-01-27 13 D,1261.5337678933274
2019-01-27 14 D,1200.7233798342982
2019-01-27 15 D,1190.9424218805673
2019-01-27 16 D,1162.596946654287
2019-01-27 17 D,1261.7129808147229
2019-01-27 18 D,1473.9065946236221
2019-01-27 19 D,1643.325774737804
2019-01-27 20 D,1623.0952411455416
2019-01-27 21 D,1595.8138279556151
2019-01-27 22 D,1539.8058054085236
2019-01-27 23 D,1450.3931166088728
2019-01-27 24 D,1299.3534829008802
2019-01-28 01 D,1072.8519972955273
2019-01-28 02 D,952.6113457727977
2019-01-28 03 D,890.1157716905723
2019-01-28 04 D,988.1615894304061
2019-01-28 05 D,1125.0226881618069
2019-01-28 06 D,1214.9803743858188
2019-01-28 07 D,1369.8849152986616
2019-01-28 08 D,1573.5087366813007
2019-01-28 09 D,1579.6283609430218
2019-01-28 10 D,1519.4564292851237
2019-01-28 11 D,1510.7073830645413
2019-01-28 12 D,1383.7430247230106
2019-01-28 13 D,1226.4230565868957
2019-01-28 14 D,1147.7088401460092
2019-01-28 15 D,1116.699059909046
2019-01-28 16 D,1090.2269253273382
2019-01-28 17 D,1152.8249457389957
2019-01-28 18 D,1395.9821973605965
2019-01-28 19 D,1608.3234820661664
2019-01-28 20 D,1654.9217444734704
2019-01-28 21 D,1632.6149740452722
2019-01-28 22 D,1588.6226332219326
2019-01-28 23 D,1412.0209431914586
2019-01-28 24 D,1299.326517199193
2019-01-29 01 D,1141.1350315890963
2019-01-29 02 D,1008.8093891294832
2019-01-29 03 D,933.1270520687865
2019-01-29 04 D,1009.6024062113654
2019-01-29 05 D,1104.4763266051893
2019-01-29 06 D,1137.681730679968
2019-01-29 07 D,1296.149081332148
2019-01-29 08 D,1528.7354600685005
2019-01-29 09 D,1557.1069321064347
2019-01-29 10 D,1486.772749332329
2019-01-29 11 D,1478.1893322754688
2019-01-29 12 D,1315.6064034799288
2019-01-29 13 D,1171.7503431432015
2019-01-29 14 D,1094.9508846302467
2019-01-29 15 D,1037.772676633354
2019-01-29 16 D,1062.9665149916232
2019-01-29 17 D,1086.572657609956
2019-01-29 18 D,1299.3308634446084
2019-01-29 19 D,1536.706087522286
2019-01-29 20 D,1571.8665422798617
2019-01-29 21 D,1549.1300705301705
2019-01-29 22 D,1517.4443856540036
2019-01-29 23 D,1396.280787071445
2019-01-29 24 D,1288.4120664771806
2019-01-30 01 D,1107.0160269487221
2019-01-30 02 D,975.2395339611624
2019-01-30 03 D,899.466463835365
2019-01-30 04 D,1018.8245056156877
2019-01-30 05 D,1118.3264859624317
2019-01-30 06 D,1179.0611185159748
2019-01-30 07 D,1303.467069897336
2019-01-30 08 D,1528.1885818096039
2019-01-30 09 D,1506.8693852730457
2019-01-30 10 D,1458.1243960330085
2019-01-30 11 D,1466.2664326362312
2019-01-30 12 D,1304.1751980626846
