일자|시간|구분,공급량
2019-01-11 05 A,1250.071
2019-01-11 06 A,1325.1426
2019-01-11 07 A,1447.141
2019-01-11 08 A,1645.6328
2019-01-11 09 A,1844.7538
2019-01-11 10 A,1902.4038
2019-01-11 11 A,2253.3518
2019-01-11 12 A,2366.9192
2019-01-11 13 A,2301.1685
2019-01-11 14 A,2266.2861
2019-01-11 15 A,2095.549
2019-01-11 16 A,2023.5585
2019-01-11 17 A,2062.3096
2019-01-11 18 A,2197.403
2019-01-11 19 A,2353.468
2019-01-11 20 A,2350.4973
2019-01-11 21 A,2128.1567
2019-01-11 22 A,1916.0574
2019-01-11 23 A,1823.5187
2019-01-11 24 A,1909.0203
2019-01-12 01 A,2183.8896
2019-01-12 02 A,1471.9269
2019-01-12 03 A,1687.3336
2019-01-12 04 A,1287.748
2019-01-12 05 A,1240.8519
2019-01-12 06 A,1307.1223
2019-01-12 07 A,1541.0159
2019-01-12 08 A,1745.5945
2019-01-12 09 A,1784.3206
2019-01-12 10 A,2049.2058
2019-01-12 11 A,2341.0317
2019-01-12 12 A,2602.2612
2019-01-12 13 A,2657.6917
2019-01-12 14 A,2413.2651
2019-01-12 15 A,2350.65
2019-01-12 16 A,2193.1152
2019-01-12 17 A,2270.3774
2019-01-12 18 A,2324.148
2019-01-12 19 A,2541.4917
2019-01-12 20 A,2549.585
2019-01-12 21 A,2399.9324
2019-01-12 22 A,2406.84
2019-01-12 23 A,2249.219
2019-01-12 24 A,2163.9348
2019-01-13 01 A,2173.2764
2019-01-13 02 A,1854.3218
2019-01-13 03 A,1189.8148
2019-01-13 04 A,1262.7085
2019-01-13 05 A,1291.6333
2019-01-13 06 A,1211.2302
2019-01-13 07 A,1541.0159
2019-01-13 08 A,1747.3679
2019-01-13 09 A,1669.4375
2019-01-13 10 A,2065.115
2019-01-13 11 A,2462.6292
2019-01-13 12 A,2851.1768
2019-01-13 13 A,2689.4846
2019-01-13 14 A,2720.6501
2019-01-13 15 A,2486.266
2019-01-13 16 A,2438.646
2019-01-13 17 A,2447.734
2019-01-13 18 A,2635.3342
2019-01-13 19 A,2831.4636
2019-01-13 20 A,2829.4177
2019-01-13 21 A,2579.6199
2019-01-13 22 A,2521.6572
2019-01-13 23 A,2394.2986
2019-01-13 24 A,2150.0032
2019-01-14 01 A,2103.9153
2019-01-14 02 A,1787.4276
2019-01-14 03 A,1433.8357
2019-01-14 04 A,1150.5674
2019-01-14 05 A,1327.2128
2019-01-14 06 A,1200.9373
2019-01-14 07 A,1541.0159
2019-01-14 08 A,1740.0726
2019-01-14 09 A,1654.7821
2019-01-14 10 A,2062.6096
2019-01-14 11 A,2321.608
2019-01-14 12 A,2729.0278
2019-01-14 13 A,2697.3088
2019-01-14 14 A,2518.434
2019-01-14 15 A,2468.124
2019-01-14 16 A,2307.8984
2019-01-14 17 A,2337.6763
2019-01-14 18 A,2441.9858
2019-01-14 19 A,2646.7734
2019-01-14 20 A,2643.6978
2019-01-14 21 A,2479.764
2019-01-14 22 A,2444.8118
2019-01-14 23 A,2334.2673
2019-01-14 24 A,2115.2913
2019-01-15 01 A,2306.7102
2019-01-15 02 A,1676.9133
2019-01-15 03 A,1465.0958
2019-01-15 04 A,1287.748
2019-01-15 05 A,1325.2028
2019-01-15 06 A,1316.1335
2019-01-15 07 A,1531.8942
2019-01-15 08 A,1745.5945
2019-01-15 09 A,1839.8032
2019-01-15 10 A,2053.5222
2019-01-15 11 A,2278.421
2019-01-15 12 A,2953.9326
2019-01-15 13 A,2769.3743
2019-01-15 14 A,2610.675
2019-01-15 15 A,2362.3477
2019-01-15 16 A,2404.7634
2019-01-15 17 A,2399.742
2019-01-15 18 A,2521.9275
2019-01-15 19 A,2673.3772
2019-01-15 20 A,2724.829
2019-01-15 21 A,2753.3132
2019-01-15 22 A,2479.297
2019-01-15 23 A,2283.075
2019-01-15 24 A,2078.1519
2019-01-16 01 A,2246.1067
2019-01-16 02 A,1807.5903
2019-01-16 03 A,1419.1818
2019-01-16 04 A,1307.2755
2019-01-16 05 A,1305.8854
2019-01-16 06 A,1316.1335
2019-01-16 07 A,1504.7855
2019-01-16 08 A,1745.5945
2019-01-16 09 A,1664.3684
2019-01-16 10 A,2085.2566
2019-01-16 11 A,2379.8381
2019-01-16 12 A,2615.8215
2019-01-16 13 A,2660.4233
2019-01-16 14 A,2540.557
2019-01-16 15 A,2308.877
2019-01-16 16 A,2079.1238
2019-01-16 17 A,2061.9277
2019-01-16 18 A,2324.8777
2019-01-16 19 A,2544.9014
2019-01-16 20 A,2520.4146
2019-01-16 21 A,2479.2004
2019-01-16 22 A,2413.23
2019-01-16 23 A,2186.8518
2019-01-16 24 A,2244.5757
2019-01-17 01 A,1944.1957
2019-01-17 02 A,1538.2684
2019-01-17 03 A,1443.0212
2019-01-17 04 A,1291.8522
2019-01-17 05 A,1390.9768
2019-01-17 06 A,1328.8679
2019-01-17 07 A,1528.8678
2019-01-17 08 A,1740.0726
2019-01-17 09 A,1664.8312
2019-01-17 10 A,2057.4094
2019-01-17 11 A,2334.7373
2019-01-17 12 A,3072.3562
2019-01-17 13 A,2794.2024
2019-01-17 14 A,2758.5332
2019-01-17 15 A,2601.4036
2019-01-17 16 A,2486.4255
2019-01-17 17 A,2425.13
2019-01-17 18 A,2688.1538
2019-01-17 19 A,2883.2415
2019-01-17 20 A,2868.133
2019-01-17 21 A,2540.2993
2019-01-17 22 A,2505.842
2019-01-17 23 A,2332.3064
2019-01-17 24 A,2034.1454
2019-01-18 01 A,2007.7893
2019-01-18 02 A,1764.9735
2019-01-18 03 A,1211.4541
2019-01-18 04 A,1327.1377
2019-01-18 05 A,1285.7999
2019-01-18 06 A,1308.0677
2019-01-18 07 A,1500.7804
2019-01-18 08 A,1726.827
2019-01-18 09 A,1639.3113
2019-01-18 10 A,2192.4333
2019-01-18 11 A,2510.992
2019-01-18 12 A,3072.3562
2019-01-18 13 A,2794.2024
2019-01-18 14 A,2758.5332
2019-01-18 15 A,2601.4036
2019-01-18 16 A,2486.4255
2019-01-18 17 A,2425.13
2019-01-18 18 A,2688.1538
2019-01-18 19 A,2883.2415
2019-01-18 20 A,2868.133
2019-01-18 21 A,2540.2993
2019-01-18 22 A,2505.842
2019-01-18 23 A,2332.3064
2019-01-18 24 A,2034.1454
2019-01-19 01 A,2102.3066
2019-01-19 02 A,1836.8933
2019-01-19 03 A,1187.563
2019-01-19 04 A,1291.8522
2019-01-19 05 A,1285.7999
2019-01-19 06 A,1320.4987
2019-01-19 07 A,1528.8678
2019-01-19 08 A,1737.9514
2019-01-19 09 A,1665.0065
2019-01-19 10 A,2058.5532
2019-01-19 11 A,2322.2017
2019-01-19 12 A,2866.2847
2019-01-19 13 A,2732.1953
2019-01-19 14 A,2551.2815
2019-01-19 15 A,2495.9595
2019-01-19 16 A,2345.6106
2019-01-19 17 A,2386.6306
2019-01-19 18 A,2482.467
2019-01-19 19 A,2676.9834
2019-01-19 20 A,2618.623
2019-01-19 21 A,2530.5112
2019-01-19 22 A,2447.3035
2019-01-19 23 A,2374.272
2019-01-19 24 A,2201.4312
2019-01-20 01 A,2048.8806
2019-01-20 02 A,1546.6515
2019-01-20 03 A,1192.2454
2019-01-20 04 A,1263.3838
2019-01-20 05 A,1250.071
2019-01-20 06 A,1320.4987
2019-01-20 07 A,1446.3655
2019-01-20 08 A,1673.1995
2019-01-20 09 A,1639.3113
2019-01-20 10 A,2079.8906
2019-01-20 11 A,2241.8005
2019-01-20 12 A,2618.106
2019-01-20 13 A,2579.4724
2019-01-20 14 A,2516.2893
2019-01-20 15 A,2262.7385
2019-01-20 16 A,2165.4456
2019-01-20 17 A,2158.0232
2019-01-20 18 A,2246.8027
2019-01-20 19 A,2439.3345
2019-01-20 20 A,2427.9434
2019-01-20 21 A,2361.7905
2019-01-20 22 A,2240.3796
2019-01-20 23 A,2098.7915
2019-01-20 24 A,1973.2766
2019-01-21 01 A,1849.221
2019-01-21 02 A,1745.937
2019-01-21 03 A,1364.4384
2019-01-21 04 A,1333.637
2019-01-21 05 A,1377.3179
2019-01-21 06 A,1325.1426
2019-01-21 07 A,1461.7804
2019-01-21 08 A,1735.7125
2019-01-21 09 A,1764.1747
2019-01-21 10 A,2084.0393
2019-01-21 11 A,2522.0413
2019-01-21 12 A,2615.8215
2019-01-21 13 A,2660.4233
2019-01-21 14 A,2540.557
2019-01-21 15 A,2308.877
2019-01-21 16 A,2079.1238
2019-01-21 17 A,2061.9277
2019-01-21 18 A,2324.8777
2019-01-21 19 A,2544.9014
2019-01-21 20 A,2520.4146
2019-01-21 21 A,2479.2004
2019-01-21 22 A,2413.23
2019-01-21 23 A,2186.8518
2019-01-21 24 A,2244.5757
2019-01-22 01 A,2105.2473
2019-01-22 02 A,1546.6515
2019-01-22 03 A,1445.8455
2019-01-22 04 A,1263.3838
2019-01-22 05 A,1250.071
2019-01-22 06 A,1331.3444
2019-01-22 07 A,1461.7804
2019-01-22 08 A,1740.7057
2019-01-22 09 A,1716.3011
2019-01-22 10 A,2051.3118
2019-01-22 11 A,2375.1394
2019-01-22 12 A,2756.8218
2019-01-22 13 A,2406.538
2019-01-22 14 A,2642.7295
2019-01-22 15 A,2261.2607
2019-01-22 16 A,2172.722
2019-01-22 17 A,2178.866
2019-01-22 18 A,2338.021
2019-01-22 19 A,2557.4426
2019-01-22 20 A,2526.204
2019-01-22 21 A,2248.936
2019-01-22 22 A,2126.4517
2019-01-22 23 A,2007.8838
2019-01-22 24 A,1789.022
2019-01-23 01 A,2073.7178
2019-01-23 02 A,1768.1241
2019-01-23 03 A,1443.0212
2019-01-23 04 A,1241.9834
2019-01-23 05 A,1260.2076
2019-01-23 06 A,1312.1698
2019-01-23 07 A,1370.2925
2019-01-23 08 A,1667.0972
2019-01-23 09 A,1765.3984
2019-01-23 10 A,2051.3118
2019-01-23 11 A,2325.81
2019-01-23 12 A,2594.497
2019-01-23 13 A,2407.7852
2019-01-23 14 A,2329.5464
2019-01-23 15 A,2189.5413
2019-01-23 16 A,2125.1885
2019-01-23 17 A,2127.6555
2019-01-23 18 A,2301.65
2019-01-23 19 A,2494.8628
2019-01-23 20 A,2506.8096
2019-01-23 21 A,2462.0806
2019-01-23 22 A,2333.229
2019-01-23 23 A,2038.162
2019-01-23 24 A,2010.4431
2019-01-24 01 A,2464.588
2019-01-24 02 A,1730.6981
2019-01-24 03 A,1419.1818
2019-01-24 04 A,1214.5271
2019-01-24 05 A,1146.1373
2019-01-24 06 A,1320.4332
2019-01-24 07 A,1396.31
2019-01-24 08 A,1688.437
2019-01-24 09 A,1712.7098
2019-01-24 10 A,2053.5222
2019-01-24 11 A,2315.7158
2019-01-24 12 A,2639.467
2019-01-24 13 A,2402.6921
2019-01-24 14 A,2368.082
2019-01-24 15 A,2158.0242
2019-01-24 16 A,2180.4177
2019-01-24 17 A,2173.7334
2019-01-24 18 A,2257.653
2019-01-24 19 A,2451.835
2019-01-24 20 A,2439.3408
2019-01-24 21 A,2232.9827
2019-01-24 22 A,2263.5586
2019-01-24 23 A,2224.1343
2019-01-24 24 A,1908.4546
2019-01-25 01 A,2401.0415
2019-01-25 02 A,1670.9415
2019-01-25 03 A,1411.0046
2019-01-25 04 A,1307.2755
2019-01-25 05 A,1253.9495
2019-01-25 06 A,1333.319
2019-01-25 07 A,1370.2925
2019-01-25 08 A,1745.5945
2019-01-25 09 A,1777.3008
2019-01-25 10 A,2062.6096
2019-01-25 11 A,2346.5674
2019-01-25 12 A,2729.0278
2019-01-25 13 A,2697.3088
2019-01-25 14 A,2518.434
2019-01-25 15 A,2468.124
2019-01-25 16 A,2307.8984
2019-01-25 17 A,2337.6763
2019-01-25 18 A,2441.9858
2019-01-25 19 A,2646.7734
2019-01-25 20 A,2643.6978
2019-01-25 21 A,2479.764
2019-01-25 22 A,2444.8118
2019-01-25 23 A,2334.2673
2019-01-25 24 A,2115.2913
2019-01-26 01 A,2019.663
2019-01-26 02 A,1520.4545
2019-01-26 03 A,1364.4384
2019-01-26 04 A,1228.4395
2019-01-26 05 A,1253.9495
2019-01-26 06 A,1315.3859
2019-01-26 07 A,1461.7804
2019-01-26 08 A,1809.529
2019-01-26 09 A,1777.3008
2019-01-26 10 A,2111.2366
2019-01-26 11 A,2534.4182
2019-01-26 12 A,2662.5376
2019-01-26 13 A,2675.6526
2019-01-26 14 A,2510.6028
2019-01-26 15 A,2461.2559
2019-01-26 16 A,2329.8982
2019-01-26 17 A,2363.2087
2019-01-26 18 A,2490.5166
2019-01-26 19 A,2664.5796
2019-01-26 20 A,2635.7605
2019-01-26 21 A,2512.5984
2019-01-26 22 A,2393.4458
2019-01-26 23 A,2324.956
2019-01-26 24 A,2011.3215
2019-01-27 01 A,2118.7314
2019-01-27 02 A,1556.5104
2019-01-27 03 A,1369.4012
2019-01-27 04 A,1310.9723
2019-01-27 05 A,1225.7834
2019-01-27 06 A,1356.8776
2019-01-27 07 A,1540.9918
2019-01-27 08 A,1804.384
2019-01-27 09 A,1762.3577
2019-01-27 10 A,2008.2673
2019-01-27 11 A,2581.3606
2019-01-27 12 A,2895.202
2019-01-27 13 A,2728.2698
2019-01-27 14 A,2585.0286
2019-01-27 15 A,2415.519
2019-01-27 16 A,2383.897
2019-01-27 17 A,2392.6724
2019-01-27 18 A,2529.0757
2019-01-27 19 A,2746.5654
2019-01-27 20 A,2734.0415
2019-01-27 21 A,2551.024
2019-01-27 22 A,2402.1882
2019-01-27 23 A,2302.5818
2019-01-27 24 A,2090.314
2019-01-28 01 A,2173.2764
2019-01-28 02 A,1557.4858
2019-01-28 03 A,1438.4116
2019-01-28 04 A,1297.953
2019-01-28 05 A,1205.5862
2019-01-28 06 A,1349.8666
2019-01-28 07 A,1454.5253
2019-01-28 08 A,1776.3513
2019-01-28 09 A,1762.3577
2019-01-28 10 A,2257.1165
2019-01-28 11 A,2606.346
2019-01-28 12 A,3439.3147
2019-01-28 13 A,3118.6587
2019-01-28 14 A,3137.3857
2019-01-28 15 A,3102.4233
2019-01-28 16 A,3033.1782
2019-01-28 17 A,2959.5798
2019-01-28 18 A,3029.5564
2019-01-28 19 A,3269.2734
2019-01-28 20 A,3262.853
2019-01-28 21 A,3063.016
2019-01-28 22 A,3029.248
2019-01-28 23 A,2773.134
2019-01-28 24 A,2262.134
2019-01-29 01 A,2125.7544
2019-01-29 02 A,1621.2026
2019-01-29 03 A,1089.9866
2019-01-29 04 A,1291.219
2019-01-29 05 A,1229.002
2019-01-29 06 A,1321.0137
2019-01-29 07 A,1388.1508
2019-01-29 08 A,1827.858
2019-01-29 09 A,1665.5864
2019-01-29 10 A,2165.0576
2019-01-29 11 A,2388.0842
2019-01-29 12 A,2990.2478
2019-01-29 13 A,2915.8967
2019-01-29 14 A,2787.9626
2019-01-29 15 A,2709.8826
2019-01-29 16 A,2549.0508
2019-01-29 17 A,2645.007
2019-01-29 18 A,2741.9233
2019-01-29 19 A,3017.4138
2019-01-29 20 A,2996.3806
2019-01-29 21 A,2764.395
2019-01-29 22 A,2477.854
2019-01-29 23 A,2354.7524
2019-01-29 24 A,2462.8335
2019-01-30 01 A,2092.421
2019-01-30 02 A,1584.8914
2019-01-30 03 A,1260.6243
2019-01-30 04 A,1291.219
2019-01-30 05 A,1229.002
2019-01-30 06 A,1304.3014
2019-01-30 07 A,1324.9309
2019-01-30 08 A,1838.449
2019-01-30 09 A,1663.4846
2019-01-30 10 A,2162.4263
2019-01-30 11 A,2527.3154
2019-01-30 12 A,3072.3562
2019-01-30 13 A,2794.2024
2019-01-30 14 A,2758.5332
2019-01-30 15 A,2601.4036
2019-01-30 16 A,2486.4255
2019-01-30 17 A,2425.13
2019-01-30 18 A,2688.1538
2019-01-30 19 A,2883.2415
2019-01-30 20 A,2868.133
2019-01-30 21 A,2540.2993
2019-01-30 22 A,2505.842
2019-01-30 23 A,2332.3064
2019-01-30 24 A,2034.1454
2019-01-31 01 A,1918.8677
2019-01-31 02 A,1520.4545
2019-01-31 03 A,1369.378
2019-01-31 04 A,1221.3754
2019-01-31 05 A,1134.4005
2019-01-31 06 A,1312.1698
2019-01-31 07 A,1379.4492
2019-01-31 08 A,1836.428
2019-01-31 09 A,1752.7137
2019-01-31 10 A,2299.39
2019-01-31 11 A,2522.0413
2019-01-31 12 A,2880.4514
2019-01-31 13 A,2574.099
2019-01-31 14 A,2548.9666
2019-01-31 15 A,2344.0352
2019-01-31 16 A,2264.11
2019-01-31 17 A,2327.2537
2019-01-31 18 A,2505.7039
2019-01-31 19 A,2719.9436
2019-01-31 20 A,2667.4207
2019-01-31 21 A,2512.8083
2019-01-31 22 A,2394.0376
2019-01-31 23 A,2245.1045
2019-01-31 24 A,2297.2139
2019-02-01 01 A,1802.1874
2019-02-01 02 A,1706.9417
2019-02-01 03 A,1398.0104
2019-02-01 04 A,1244.786
2019-02-01 05 A,1293.0844
2019-02-01 06 A,1207.5913
2019-02-01 07 A,1629.3733
2019-02-01 08 A,1743.2688
2019-02-01 09 A,1907.2007
2019-02-01 10 A,1724.8281
2019-02-01 11 A,2191.962
2019-02-01 12 A,2292.4028
2019-02-01 13 A,2141.7554
2019-02-01 14 A,2101.8596
2019-02-01 15 A,2008.5919
2019-02-01 16 A,1892.9209
2019-02-01 17 A,1907.9861
2019-02-01 18 A,2089.1887
2019-02-01 19 A,2283.0073
2019-02-01 20 A,2348.3728
2019-02-01 21 A,2230.7097
2019-02-01 22 A,2066.0059
2019-02-01 23 A,1974.7267
2019-02-01 24 A,1899.6554
2019-02-02 01 A,1745.5461
2019-02-02 02 A,1659.606
2019-02-02 03 A,1541.8239
2019-02-02 04 A,1199.1932
2019-02-02 05 A,1346.0818
2019-02-02 06 A,1217.3724
2019-02-02 07 A,1587.604
2019-02-02 08 A,1743.2688
2019-02-02 09 A,1755.8174
2019-02-02 10 A,1659.7601
2019-02-02 11 A,2301.2234
2019-02-02 12 A,2778.4624
2019-02-02 13 A,2569.5718
2019-02-02 14 A,2488.7715
2019-02-02 15 A,2267.2126
2019-02-02 16 A,2183.2866
2019-02-02 17 A,2230.9116
2019-02-02 18 A,2412.463
2019-02-02 19 A,2576.7898
2019-02-02 20 A,2663.2476
2019-02-02 21 A,2427.6125
2019-02-02 22 A,2425.0835
2019-02-02 23 A,2145.8254
2019-02-02 24 A,1956.0983
2019-02-03 01 A,1880.0864
2019-02-03 02 A,1669.7521
2019-02-03 03 A,1656.8293
2019-02-03 04 A,1169.2118
2019-02-03 05 A,1249.9938
2019-02-03 06 A,1075.2408
2019-02-03 07 A,1546.4786
2019-02-03 08 A,1743.2688
2019-02-03 09 A,1874.317
2019-02-03 10 A,1711.0231
2019-02-03 11 A,2191.962
2019-02-03 12 A,2573.0522
2019-02-03 13 A,2495.178
2019-02-03 14 A,2360.7444
2019-02-03 15 A,2237.0054
2019-02-03 16 A,2105.339
2019-02-03 17 A,2093.5833
2019-02-03 18 A,2237.2747
2019-02-03 19 A,2465.8494
2019-02-03 20 A,2528.434
2019-02-03 21 A,2285.5364
2019-02-03 22 A,2234.9468
2019-02-03 23 A,2147.624
2019-02-03 24 A,2019.1167
2019-02-04 01 A,1901.1273
2019-02-04 02 A,1717.0586
2019-02-04 03 A,1353.1276
2019-02-04 04 A,1148.7228
2019-02-04 05 A,1342.4478
2019-02-04 06 A,1036.9889
2019-02-04 07 A,1602.2969
2019-02-04 08 A,1741.6296
2019-02-04 09 A,1755.8174
2019-02-04 10 A,1925.5065
2019-02-04 11 A,2538.478
2019-02-04 12 A,2220.8005
2019-02-04 13 A,2177.3318
2019-02-04 14 A,2091.979
2019-02-04 15 A,1948.7305
