일자|시간|구분,공급량
2019-01-08 01 A,1861.5193
2019-01-08 02 A,1824.1608
2019-01-08 03 A,1513.2117
2019-01-08 04 A,1353.6578
2019-01-08 05 A,1296.4415
2019-01-08 06 A,983.47266
2019-01-08 07 A,1169.9899
2019-01-08 08 A,1465.2181
2019-01-08 09 A,1519.296
2019-01-08 10 A,1584.6129
2019-01-08 11 A,1981.0769
2019-01-08 12 A,2678.8884
2019-01-08 13 A,2488.7017
2019-01-08 14 A,2415.4026
2019-01-08 15 A,2287.4685
2019-01-08 16 A,2258.6272
2019-01-08 17 A,2328.3608
2019-01-08 18 A,2482.182
2019-01-08 19 A,2691.0464
2019-01-08 20 A,2685.7007
2019-01-08 21 A,2641.8345
2019-01-08 22 A,2471.905
2019-01-08 23 A,2362.378
2019-01-08 24 A,2190.7043
2019-01-09 01 A,2019.6041
2019-01-09 02 A,2037.0028
2019-01-09 03 A,1484.26
2019-01-09 04 A,1178.3341
2019-01-09 05 A,1174.4813
2019-01-09 06 A,1024.5334
2019-01-09 07 A,1191.1467
2019-01-09 08 A,1448.5717
2019-01-09 09 A,1514.8939
2019-01-09 10 A,1758.0658
2019-01-09 11 A,2174.7737
2019-01-09 12 A,2552.1272
2019-01-09 13 A,2500.9338
2019-01-09 14 A,2405.9768
2019-01-09 15 A,2304.985
2019-01-09 16 A,2222.1267
2019-01-09 17 A,2276.705
2019-01-09 18 A,2404.5715
2019-01-09 19 A,2596.4438
2019-01-09 20 A,2614.5764
2019-01-09 21 A,2525.9666
2019-01-09 22 A,2429.6765
2019-01-09 23 A,2295.774
2019-01-09 24 A,2115.0564
2019-01-10 01 A,2252.3274
2019-01-10 02 A,1821.5426
2019-01-10 03 A,1583.0078
2019-01-10 04 A,1204.8254
2019-01-10 05 A,1108.1116
2019-01-10 06 A,1029.7786
2019-01-10 07 A,1177.2203
2019-01-10 08 A,1429.9579
2019-01-10 09 A,1514.2662
2019-01-10 10 A,1813.3702
2019-01-10 11 A,2218.5596
2019-01-10 12 A,2530.1777
2019-01-10 13 A,2467.3972
2019-01-10 14 A,2393.2078
2019-01-10 15 A,2279.8823
2019-01-10 16 A,2149.7576
2019-01-10 17 A,2215.9233
2019-01-10 18 A,2379.9592
2019-01-10 19 A,2597.2507
2019-01-10 20 A,2610.5955
2019-01-10 21 A,2502.0945
2019-01-10 22 A,2415.6511
2019-01-10 23 A,2234.3535
2019-01-10 24 A,2207.2466
2019-01-11 01 A,2133.6416
2019-01-11 02 A,1773.4681
2019-01-11 03 A,1602.8088
2019-01-11 04 A,1140.6105
2019-01-11 05 A,1019.4852
2019-01-11 06 A,1049.2504
2019-01-11 07 A,1170.3438
2019-01-11 08 A,1415.4982
2019-01-11 09 A,1561.1737
2019-01-11 10 A,1702.8693
2019-01-11 11 A,2260.9116
2019-01-11 12 A,2335.726
2019-01-11 13 A,2233.8596
2019-01-11 14 A,2184.7817
2019-01-11 15 A,2066.0183
2019-01-11 16 A,2004.4766
2019-01-11 17 A,2061.0803
2019-01-11 18 A,2191.6233
2019-01-11 19 A,2395.8196
2019-01-11 20 A,2375.4744
2019-01-11 21 A,2241.94
2019-01-11 22 A,2169.4922
2019-01-11 23 A,1918.921
2019-01-11 24 A,1955.6879
2019-01-12 01 A,2133.6416
2019-01-12 02 A,1659.9822
2019-01-12 03 A,1699.9026
2019-01-12 04 A,1253.7197
2019-01-12 05 A,1035.3691
2019-01-12 06 A,1037.1942
2019-01-12 07 A,1190.5452
2019-01-12 08 A,1436.7318
2019-01-12 09 A,1530.3628
2019-01-12 10 A,1902.7878
2019-01-12 11 A,2350.816
2019-01-12 12 A,2552.1272
2019-01-12 13 A,2500.9338
2019-01-12 14 A,2405.9768
2019-01-12 15 A,2304.985
2019-01-12 16 A,2222.1267
2019-01-12 17 A,2276.705
2019-01-12 18 A,2404.5715
2019-01-12 19 A,2596.4438
2019-01-12 20 A,2614.5764
2019-01-12 21 A,2525.9666
2019-01-12 22 A,2429.6765
2019-01-12 23 A,2295.774
2019-01-12 24 A,2115.0564
2019-01-13 01 A,2242.9893
2019-01-13 02 A,1733.0334
2019-01-13 03 A,1303.1554
2019-01-13 04 A,1155.4033
2019-01-13 05 A,1151.5422
2019-01-13 06 A,992.47034
2019-01-13 07 A,1190.5452
2019-01-13 08 A,1421.7375
2019-01-13 09 A,1522.5518
2019-01-13 10 A,2004.3705
2019-01-13 11 A,2366.7812
2019-01-13 12 A,2875.7532
2019-01-13 13 A,2677.3953
2019-01-13 14 A,2715.3237
2019-01-13 15 A,2563.4675
2019-01-13 16 A,2494.6826
2019-01-13 17 A,2522.5632
2019-01-13 18 A,2682.92
2019-01-13 19 A,2865.9897
2019-01-13 20 A,2879.3345
2019-01-13 21 A,2737.476
2019-01-13 22 A,2660.3218
2019-01-13 23 A,2513.8833
2019-01-13 24 A,2311.05
2019-01-14 01 A,2121.671
2019-01-14 02 A,1783.155
2019-01-14 03 A,1462.2379
2019-01-14 04 A,1142.3876
2019-01-14 05 A,1089.334
2019-01-14 06 A,983.47266
2019-01-14 07 A,1190.5452
2019-01-14 08 A,1419.8384
2019-01-14 09 A,1508.7535
2019-01-14 10 A,2004.3705
2019-01-14 11 A,2300.1338
2019-01-14 12 A,2577.7153
2019-01-14 13 A,2502.9275
2019-01-14 14 A,2416.859
2019-01-14 15 A,2331.55
2019-01-14 16 A,2250.3853
2019-01-14 17 A,2302.0208
2019-01-14 18 A,2413.7954
2019-01-14 19 A,2607.4424
2019-01-14 20 A,2636.7852
2019-01-14 21 A,2526.8328
2019-01-14 22 A,2470.0386
2019-01-14 23 A,2413.9297
2019-01-14 24 A,2204.1145
2019-01-15 01 A,2252.3274
2019-01-15 02 A,1745.3422
2019-01-15 03 A,1484.26
2019-01-15 04 A,1253.7197
2019-01-15 05 A,1089.334
2019-01-15 06 A,1029.8184
2019-01-15 07 A,1180.6552
2019-01-15 08 A,1436.7318
2019-01-15 09 A,1564.4548
2019-01-15 10 A,1894.471
2019-01-15 11 A,2266.4595
2019-01-15 12 A,2692.9583
2019-01-15 13 A,2617.9226
2019-01-15 14 A,2536.8289
2019-01-15 15 A,2368.463
2019-01-15 16 A,2343.349
2019-01-15 17 A,2383.753
2019-01-15 18 A,2475.0437
2019-01-15 19 A,2649.1318
2019-01-15 20 A,2671.5884
2019-01-15 21 A,2606.4531
2019-01-15 22 A,2453.8494
2019-01-15 23 A,2378.9917
2019-01-15 24 A,2201.9302
2019-01-16 01 A,2196.5188
2019-01-16 02 A,1776.8536
2019-01-16 03 A,1427.21
2019-01-16 04 A,1212.7241
2019-01-16 05 A,1067.0708
2019-01-16 06 A,1029.8184
2019-01-16 07 A,1185.0981
2019-01-16 08 A,1436.7318
2019-01-16 09 A,1516.9357
2019-01-16 10 A,2017.8688
2019-01-16 11 A,2354.4075
2019-01-16 12 A,2530.1777
2019-01-16 13 A,2467.3972
2019-01-16 14 A,2393.2078
2019-01-16 15 A,2279.8823
2019-01-16 16 A,2149.7576
2019-01-16 17 A,2215.9233
2019-01-16 18 A,2379.9592
2019-01-16 19 A,2597.2507
2019-01-16 20 A,2610.5955
2019-01-16 21 A,2502.0945
2019-01-16 22 A,2415.6511
2019-01-16 23 A,2234.3535
2019-01-16 24 A,2207.2466
2019-01-17 01 A,1952.1975
2019-01-17 02 A,1616.5138
2019-01-17 03 A,1605.1273
2019-01-17 04 A,1125.9962
2019-01-17 05 A,1183.8038
2019-01-17 06 A,1035.301
2019-01-17 07 A,1182.3147
2019-01-17 08 A,1419.8384
2019-01-17 09 A,1508.7535
2019-01-17 10 A,1980.7849
2019-01-17 11 A,2308.7424
2019-01-17 12 A,2800.1538
2019-01-17 13 A,2666.3308
2019-01-17 14 A,2662.317
2019-01-17 15 A,2503.4785
2019-01-17 16 A,2440.9143
2019-01-17 17 A,2452.5327
2019-01-17 18 A,2631.0374
2019-01-17 19 A,2814.682
2019-01-17 20 A,2821.6455
2019-01-17 21 A,2629.563
2019-01-17 22 A,2663.7083
2019-01-17 23 A,2367.06
2019-01-17 24 A,2233.3477
2019-01-18 01 A,2062.7834
2019-01-18 02 A,2083.3193
2019-01-18 03 A,1166.1013
2019-01-18 04 A,1105.3188
2019-01-18 05 A,1022.51495
2019-01-18 06 A,1031.9878
2019-01-18 07 A,1171.7834
2019-01-18 08 A,1416.62
2019-01-18 09 A,1514.8939
2019-01-18 10 A,2079.2388
2019-01-18 11 A,2590.2278
2019-01-18 12 A,2800.1538
2019-01-18 13 A,2666.3308
2019-01-18 14 A,2662.317
2019-01-18 15 A,2503.4785
2019-01-18 16 A,2440.9143
2019-01-18 17 A,2452.5327
2019-01-18 18 A,2631.0374
2019-01-18 19 A,2814.682
2019-01-18 20 A,2821.6455
2019-01-18 21 A,2629.563
2019-01-18 22 A,2663.7083
2019-01-18 23 A,2367.06
2019-01-18 24 A,2233.3477
2019-01-19 01 A,2113.6494
2019-01-19 02 A,1818.5194
2019-01-19 03 A,1129.6836
2019-01-19 04 A,1125.9962
2019-01-19 05 A,1022.51495
2019-01-19 06 A,1022.9181
2019-01-19 07 A,1182.3147
2019-01-19 08 A,1413.6393
2019-01-19 09 A,1548.3201
2019-01-19 10 A,1982.7411
2019-01-19 11 A,2336.1
2019-01-19 12 A,2653.2478
2019-01-19 13 A,2548.3633
2019-01-19 14 A,2429.552
2019-01-19 15 A,2339.3958
2019-01-19 16 A,2252.2522
2019-01-19 17 A,2325.7554
2019-01-19 18 A,2428.466
2019-01-19 19 A,2606.934
2019-01-19 20 A,2612.905
2019-01-19 21 A,2572.8472
2019-01-19 22 A,2471.1047
2019-01-19 23 A,2372.141
2019-01-19 24 A,2231.4875
2019-01-20 01 A,2174.8801
2019-01-20 02 A,1650.2694
2019-01-20 03 A,1175.6592
2019-01-20 04 A,1069.0673
2019-01-20 05 A,1019.4852
2019-01-20 06 A,1022.9181
2019-01-20 07 A,1177.2203
2019-01-20 08 A,1429.0852
2019-01-20 09 A,1514.8939
2019-01-20 10 A,1914.2562
2019-01-20 11 A,2291.4333
2019-01-20 12 A,2458.7092
2019-01-20 13 A,2381.8958
2019-01-20 14 A,2356.5298
2019-01-20 15 A,2167.7786
2019-01-20 16 A,2113.8726
2019-01-20 17 A,2148.1375
2019-01-20 18 A,2287.7893
2019-01-20 19 A,2474.009
2019-01-20 20 A,2477.0444
2019-01-20 21 A,2359.288
2019-01-20 22 A,2269.813
2019-01-20 23 A,2152.0337
2019-01-20 24 A,2006.6428
2019-01-21 01 A,1913.6586
2019-01-21 02 A,1775.2815
2019-01-21 03 A,1396.8835
2019-01-21 04 A,1163.7914
2019-01-21 05 A,1318.9882
2019-01-21 06 A,1049.2504
2019-01-21 07 A,1210.5791
2019-01-21 08 A,1419.7576
2019-01-21 09 A,1566.6482
2019-01-21 10 A,1922.9164
2019-01-21 11 A,2494.3152
2019-01-21 12 A,2530.1777
2019-01-21 13 A,2467.3972
2019-01-21 14 A,2393.2078
2019-01-21 15 A,2279.8823
2019-01-21 16 A,2149.7576
2019-01-21 17 A,2215.9233
2019-01-21 18 A,2379.9592
2019-01-21 19 A,2597.2507
2019-01-21 20 A,2610.5955
2019-01-21 21 A,2502.0945
2019-01-21 22 A,2415.6511
2019-01-21 23 A,2234.3535
2019-01-21 24 A,2207.2466
2019-01-22 01 A,2010.8344
2019-01-22 02 A,1650.2694
2019-01-22 03 A,1450.8053
2019-01-22 04 A,1069.0673
2019-01-22 05 A,1019.4852
2019-01-22 06 A,1053.6154
2019-01-22 07 A,1210.5791
2019-01-22 08 A,1429.7692
2019-01-22 09 A,1604.7678
2019-01-22 10 A,1957.5913
2019-01-22 11 A,2388.8186
2019-01-22 12 A,2604.9502
2019-01-22 13 A,2378.375
2019-01-22 14 A,2410.1934
2019-01-22 15 A,2252.771
2019-01-22 16 A,2177.1038
2019-01-22 17 A,2204.9846
2019-01-22 18 A,2365.341
2019-01-22 19 A,2542.296
2019-01-22 20 A,2555.6406
2019-01-22 21 A,2430.1711
2019-01-22 22 A,2360.8179
2019-01-22 23 A,2183.8809
2019-01-22 24 A,2001.9674
2019-01-23 01 A,2066.846
2019-01-23 02 A,2092.0073
2019-01-23 03 A,1605.1273
2019-01-23 04 A,1090.6102
2019-01-23 05 A,918.6802
2019-01-23 06 A,1025.3799
2019-01-23 07 A,1166.7852
2019-01-23 08 A,1415.4982
2019-01-23 09 A,1553.2804
2019-01-23 10 A,1957.5913
2019-01-23 11 A,2327.0017
2019-01-23 12 A,2469.246
2019-01-23 13 A,2373.8528
2019-01-23 14 A,2312.9219
2019-01-23 15 A,2204.9893
2019-01-23 16 A,2147.151
2019-01-23 17 A,2179.227
2019-01-23 18 A,2355.923
2019-01-23 19 A,2522.623
2019-01-23 20 A,2552.2656
2019-01-23 21 A,2456.3293
2019-01-23 22 A,2400.8457
2019-01-23 23 A,2175.3672
2019-01-23 24 A,2087.175
2019-01-24 01 A,2475.7883
2019-01-24 02 A,1807.4469
2019-01-24 03 A,1427.21
2019-01-24 04 A,1032.111
2019-01-24 05 A,947.98865
2019-01-24 06 A,1029.2727
2019-01-24 07 A,1176.055
2019-01-24 08 A,1448.5717
2019-01-24 09 A,1556.7435
2019-01-24 10 A,1894.471
2019-01-24 11 A,2357.7651
2019-01-24 12 A,2441.5352
2019-01-24 13 A,2333.5457
2019-01-24 14 A,2295.162
2019-01-24 15 A,2154.7756
2019-01-24 16 A,2114.6658
2019-01-24 17 A,2126.3513
2019-01-24 18 A,2274.2883
2019-01-24 19 A,2505.8594
2019-01-24 20 A,2524.027
2019-01-24 21 A,2383.4824
2019-01-24 22 A,2300.6958
2019-01-24 23 A,2260.9585
2019-01-24 24 A,2046.595
2019-01-25 01 A,2302.0269
2019-01-25 02 A,1770.8281
2019-01-25 03 A,1429.5576
2019-01-25 04 A,1212.7241
2019-01-25 05 A,1008.8524
2019-01-25 06 A,1024.2487
2019-01-25 07 A,1166.7852
2019-01-25 08 A,1436.7318
2019-01-25 09 A,1579.5936
2019-01-25 10 A,2004.3705
2019-01-25 11 A,2360.3293
2019-01-25 12 A,2577.7153
2019-01-25 13 A,2502.9275
2019-01-25 14 A,2416.859
2019-01-25 15 A,2331.55
2019-01-25 16 A,2250.3853
2019-01-25 17 A,2302.0208
2019-01-25 18 A,2413.7954
2019-01-25 19 A,2607.4424
2019-01-25 20 A,2636.7852
2019-01-25 21 A,2526.8328
2019-01-25 22 A,2470.0386
2019-01-25 23 A,2413.9297
2019-01-25 24 A,2204.1145
2019-01-26 01 A,2056.5889
2019-01-26 02 A,1687.8833
2019-01-26 03 A,1396.8835
2019-01-26 04 A,1088.234
2019-01-26 05 A,1008.8524
2019-01-26 06 A,1054.8518
2019-01-26 07 A,1210.5791
2019-01-26 08 A,1414.1134
2019-01-26 09 A,1579.5936
2019-01-26 10 A,1969.738
2019-01-26 11 A,2492.1382
2019-01-26 12 A,2553.795
2019-01-26 13 A,2502.0178
2019-01-26 14 A,2384.596
2019-01-26 15 A,2301.8445
2019-01-26 16 A,2253.1694
2019-01-26 17 A,2307.7954
2019-01-26 18 A,2439.121
2019-01-26 19 A,2605.6506
2019-01-26 20 A,2618.1326
2019-01-26 21 A,2514.2717
2019-01-26 22 A,2430.1077
2019-01-26 23 A,2334.3325
2019-01-26 24 A,2134.5266
2019-01-27 01 A,2136.9546
2019-01-27 02 A,1612.2424
2019-01-27 03 A,1395.6753
2019-01-27 04 A,1123.17
2019-01-27 05 A,946.7698
2019-01-27 06 A,1054.0535
2019-01-27 07 A,1191.1467
2019-01-27 08 A,1458.8094
2019-01-27 09 A,1579.5435
2019-01-27 10 A,1925.598
2019-01-27 11 A,2548.685
2019-01-27 12 A,2679.9658
2019-01-27 13 A,2625.7942
2019-01-27 14 A,2541.9468
2019-01-27 15 A,2369.535
2019-01-27 16 A,2331.1484
2019-01-27 17 A,2363.175
2019-01-27 18 A,2499.7778
2019-01-27 19 A,2708.514
2019-01-27 20 A,2703.475
2019-01-27 21 A,2540.8813
2019-01-27 22 A,2467.7305
2019-01-27 23 A,2399.3584
2019-01-27 24 A,2141.6443
2019-01-28 01 A,2242.9893
2019-01-28 02 A,1621.3872
2019-01-28 03 A,1451.8729
2019-01-28 04 A,1119.552
2019-01-28 05 A,938.5222
2019-01-28 06 A,1014.0968
2019-01-28 07 A,1197.8073
2019-01-28 08 A,1425.4906
2019-01-28 09 A,1579.5435
2019-01-28 10 A,2131.4255
2019-01-28 11 A,2553.0654
2019-01-28 12 A,3075.523
2019-01-28 13 A,2975.774
2019-01-28 14 A,2925.1262
2019-01-28 15 A,2924.0525
2019-01-28 16 A,2878.1094
2019-01-28 17 A,2849.584
2019-01-28 18 A,2917.2815
2019-01-28 19 A,3175.6733
2019-01-28 20 A,3212.3997
2019-01-28 21 A,2972.0825
2019-01-28 22 A,2901.097
2019-01-28 23 A,2703.7954
2019-01-28 24 A,2430.5884
2019-01-29 01 A,2129.0996
2019-01-29 02 A,1697.9377
2019-01-29 03 A,1162.7231
2019-01-29 04 A,1073.829
2019-01-29 05 A,901.9562
2019-01-29 06 A,1030.5487
2019-01-29 07 A,1143.2571
2019-01-29 08 A,1443.9268
2019-01-29 09 A,1506.954
2019-01-29 10 A,2074.3135
2019-01-29 11 A,2483.0989
2019-01-29 12 A,2727.5627
2019-01-29 13 A,2700.1926
2019-01-29 14 A,2614.36
2019-01-29 15 A,2533.1301
2019-01-29 16 A,2433.1147
2019-01-29 17 A,2518.595
2019-01-29 18 A,2675.5068
2019-01-29 19 A,2895.6997
2019-01-29 20 A,2887.2344
2019-01-29 21 A,2761.3035
2019-01-29 22 A,2507.8848
2019-01-29 23 A,2471.9258
2019-01-29 24 A,2271.523
2019-01-30 01 A,2087.651
2019-01-30 02 A,1628.8184
2019-01-30 03 A,1219.6511
2019-01-30 04 A,1073.829
2019-01-30 05 A,901.9562
2019-01-30 06 A,1022.834
2019-01-30 07 A,1185.9434
2019-01-30 08 A,1447.5151
2019-01-30 09 A,1555.6824
2019-01-30 10 A,2166.1938
2019-01-30 11 A,2446.24
2019-01-30 12 A,2800.1538
2019-01-30 13 A,2666.3308
2019-01-30 14 A,2662.317
2019-01-30 15 A,2503.4785
2019-01-30 16 A,2440.9143
2019-01-30 17 A,2452.5327
2019-01-30 18 A,2631.0374
2019-01-30 19 A,2814.682
2019-01-30 20 A,2821.6455
2019-01-30 21 A,2629.563
2019-01-30 22 A,2663.7083
2019-01-30 23 A,2367.06
2019-01-30 24 A,2233.3477
2019-01-31 01 A,1960.3632
2019-01-31 02 A,1687.8833
2019-01-31 03 A,1227.2125
2019-01-31 04 A,1073.3972
2019-01-31 05 A,938.1026
2019-01-31 06 A,1025.3799
2019-01-31 07 A,1163.8134
2019-01-31 08 A,1460.541
2019-01-31 09 A,1572.6068
2019-01-31 10 A,2290.0115
2019-01-31 11 A,2494.3152
2019-01-31 12 A,2630.2566
2019-01-31 13 A,2535.0884
2019-01-31 14 A,2485.7632
2019-01-31 15 A,2353.672
2019-01-31 16 A,2305.972
2019-01-31 17 A,2335.1917
2019-01-31 18 A,2506.1682
2019-01-31 19 A,2660.0112
2019-01-31 20 A,2691.8594
2019-01-31 21 A,2566.382
2019-01-31 22 A,2427.3655
2019-01-31 23 A,2259.3518
2019-01-31 24 A,2209.8232
2019-02-01 01 A,1923.2092
2019-02-01 02 A,1660.7938
2019-02-01 03 A,1364.4076
2019-02-01 04 A,1217.7888
2019-02-01 05 A,1167.7529
2019-02-01 06 A,1086.1064
2019-02-01 07 A,1399.0759
2019-02-01 08 A,1684.1749
2019-02-01 09 A,1782.4523
2019-02-01 10 A,1818.1738
2019-02-01 11 A,2151.544
2019-02-01 12 A,2283.5496
2019-02-01 13 A,2162.802
2019-02-01 14 A,2106.3535
2019-02-01 15 A,1996.997
2019-02-01 16 A,1935.1454
2019-02-01 17 A,1976.8932
2019-02-01 18 A,2092.9998
2019-02-01 19 A,2290.197
2019-02-01 20 A,2292.6692
2019-02-01 21 A,2242.208
2019-02-01 22 A,2127.9746
2019-02-01 23 A,2014.3464
2019-02-01 24 A,1860.0991
2019-02-02 01 A,1885.247
2019-02-02 02 A,1929.4396
2019-02-02 03 A,1561.7634
2019-02-02 04 A,1177.0026
2019-02-02 05 A,1175.9879
2019-02-02 06 A,1083.4397
2019-02-02 07 A,1384.5333
2019-02-02 08 A,1684.1749
2019-02-02 09 A,1664.0388
2019-02-02 10 A,1685.1089
2019-02-02 11 A,2267.9946
2019-02-02 12 A,2609.1057
2019-02-02 13 A,2502.8677
2019-02-02 14 A,2447.922
2019-02-02 15 A,2254.023
2019-02-02 16 A,2211.45
2019-02-02 17 A,2251.0457
2019-02-02 18 A,2409.8538
2019-02-02 19 A,2590.6968
2019-02-02 20 A,2626.285
2019-02-02 21 A,2521.06
2019-02-02 22 A,2414.2424
2019-02-02 23 A,2229.12
2019-02-02 24 A,2101.5825
2019-02-03 01 A,1907.3975
2019-02-03 02 A,1764.2015
2019-02-03 03 A,1694.5951
2019-02-03 04 A,1137.9783
2019-02-03 05 A,1192.1635
2019-02-03 06 A,1053.5721
2019-02-03 07 A,1387.0007
2019-02-03 08 A,1684.1749
2019-02-03 09 A,1805.2954
2019-02-03 10 A,1725.2961
2019-02-03 11 A,2151.544
2019-02-03 12 A,2436.5667
2019-02-03 13 A,2337.9207
2019-02-03 14 A,2263.8613
2019-02-03 15 A,2143.1667
2019-02-03 16 A,2048.1577
2019-02-03 17 A,2084.7014
2019-02-03 18 A,2230.378
2019-02-03 19 A,2440.7944
2019-02-03 20 A,2469.3357
2019-02-03 21 A,2364.5354
2019-02-03 22 A,2290.6047
2019-02-03 23 A,2162.1833
2019-02-03 24 A,2026.8586
2019-02-04 01 A,1984.9736
2019-02-04 02 A,1727.2769
2019-02-04 03 A,1393.0364
2019-02-04 04 A,1102.872
2019-02-04 05 A,1176.8567
2019-02-04 06 A,1126.5576
2019-02-04 07 A,1394.0581
2019-02-04 08 A,1653.2803
2019-02-04 09 A,1664.0388
2019-02-04 10 A,1795.227
2019-02-04 11 A,2395.6257
2019-02-04 12 A,2161.1716
2019-02-04 13 A,2088.5398
2019-02-04 14 A,2036.6898
2019-02-04 15 A,1927.3156
